"id","group","realtime","y"
"000_0007","Ch01: FGF 250 ng/ml 10'",12,1.00170279407861
"000_0007","Ch01: FGF 250 ng/ml 10'",14,1.00438941801264
"000_0007","Ch01: FGF 250 ng/ml 10'",16,0.993604680049251
"000_0007","Ch01: FGF 250 ng/ml 10'",18,1.00189553457363
"000_0007","Ch01: FGF 250 ng/ml 10'",20,0.997100023694596
"000_0007","Ch01: FGF 250 ng/ml 10'",22,0.9875492293937
"000_0007","Ch01: FGF 250 ng/ml 10'",24,0.996174424262872
"000_0007","Ch01: FGF 250 ng/ml 10'",26,0.996249864945548
"000_0007","Ch01: FGF 250 ng/ml 10'",28,0.990785287008059
"000_0007","Ch01: FGF 250 ng/ml 10'",30,1.0011284603666
"000_0007","Ch01: FGF 250 ng/ml 10'",32,0.989143928210597
"000_0007","Ch01: FGF 250 ng/ml 10'",34,1.00885235414414
"000_0007","Ch01: FGF 250 ng/ml 10'",36,1.00932723746984
"000_0007","Ch01: FGF 250 ng/ml 10'",38,1.0048177440132
"000_0007","Ch01: FGF 250 ng/ml 10'",40,0.99425463444285
"000_0007","Ch01: FGF 250 ng/ml 10'",42,0.972867761312357
"000_0007","Ch01: FGF 250 ng/ml 10'",44,0.98492488436594
"000_0007","Ch01: FGF 250 ng/ml 10'",46,0.989314459524306
"000_0007","Ch01: FGF 250 ng/ml 10'",48,0.986176723817197
"000_0007","Ch01: FGF 250 ng/ml 10'",50,0.997424234282325
"000_0007","Ch01: FGF 250 ng/ml 10'",52,1.00298040920118
"000_0007","Ch01: FGF 250 ng/ml 10'",54,1.00864065053706
"000_0007","Ch01: FGF 250 ng/ml 10'",56,1.007215962548
"000_0007","Ch01: FGF 250 ng/ml 10'",58,1.01254846869405
"000_0007","Ch01: FGF 250 ng/ml 10'",60,1.00674822905065
"000_0007","Ch01: FGF 250 ng/ml 10'",62,1.00518688581561
"000_0007","Ch01: FGF 250 ng/ml 10'",64,1.00950777028079
"000_0007","Ch01: FGF 250 ng/ml 10'",66,1.0213031499066
"000_0007","Ch01: FGF 250 ng/ml 10'",68,1.02423609935595
"000_0007","Ch01: FGF 250 ng/ml 10'",70,1.02288988217493
"000_0007","Ch01: FGF 250 ng/ml 10'",72,1.01805024140086
"000_0007","Ch01: FGF 250 ng/ml 10'",74,1.02458898225827
"000_0007","Ch01: FGF 250 ng/ml 10'",76,1.02701150197002
"000_0007","Ch01: FGF 250 ng/ml 10'",78,1.02385755160307
"000_0007","Ch01: FGF 250 ng/ml 10'",80,1.0230367985836
"000_0007","Ch01: FGF 250 ng/ml 10'",82,1.02550386413514
"000_0007","Ch01: FGF 250 ng/ml 10'",84,1.02446702508453
"000_0007","Ch01: FGF 250 ng/ml 10'",86,1.02341021037559
"000_0007","Ch01: FGF 250 ng/ml 10'",88,1.01566307147281
"000_0007","Ch01: FGF 250 ng/ml 10'",90,1.01200406829956
"000_0007","Ch01: FGF 250 ng/ml 10'",92,1.01240689488103
"000_0007","Ch01: FGF 250 ng/ml 10'",94,1.01279076725157
"000_0007","Ch01: FGF 250 ng/ml 10'",96,1.01406221536085
"000_0007","Ch01: FGF 250 ng/ml 10'",98,1.01935146328153
"000_0007","Ch01: FGF 250 ng/ml 10'",100,0.998383817547522
"000_0007","Ch01: FGF 250 ng/ml 10'",102,1.00006616471781
"000_0007","Ch01: FGF 250 ng/ml 10'",104,0.994038440094831
"000_0007","Ch01: FGF 250 ng/ml 10'",106,0.996913702132153
"000_0007","Ch01: FGF 250 ng/ml 10'",108,1.0027712153821
"000_0007","Ch01: FGF 250 ng/ml 10'",110,0.987721687571225
"000_0007","Ch01: FGF 250 ng/ml 10'",112,0.997131064342674
"000_0007","Ch01: FGF 250 ng/ml 10'",114,0.999087053957198
"000_0007","Ch01: FGF 250 ng/ml 10'",116,0.987178949717904
"000_0007","Ch01: FGF 250 ng/ml 10'",118,0.99570130475677
"000_0007","Ch01: FGF 250 ng/ml 10'",120,0.988786076328677
"000_0007","Ch01: FGF 250 ng/ml 10'",122,0.993210926098453
"000_0007","Ch01: FGF 250 ng/ml 10'",124,0.994594673541516
"000_0007","Ch01: FGF 250 ng/ml 10'",126,0.988110460754385
"000_0007","Ch01: FGF 250 ng/ml 10'",128,0.980319998034641
"000_0007","Ch01: FGF 250 ng/ml 10'",130,0.986310566241659
"000_0007","Ch01: FGF 250 ng/ml 10'",132,0.993603230720877
"000_0007","Ch01: FGF 250 ng/ml 10'",134,0.995751537170631
