"Metadata_Series","Metadata_T","ImageNumber","Intensity_MeanIntensity_pulse","Metadata_Experiment","RealTime","Stim_All_Ch","Stim_All_S"
1,68,250,0.00636347103864,"20170629_10min_FGF250_25_2-5_0-25_coll",136,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,69,251,0.00567098939791,"20170629_10min_FGF250_25_2-5_0-25_coll",138,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,70,252,0.00624432740733,"20170629_10min_FGF250_25_2-5_0-25_coll",140,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,71,253,0.00635583326221,"20170629_10min_FGF250_25_2-5_0-25_coll",142,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,72,254,0.00636417232454,"20170629_10min_FGF250_25_2-5_0-25_coll",144,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,73,255,0.00626878626645,"20170629_10min_FGF250_25_2-5_0-25_coll",146,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,74,256,0.00636741425842,"20170629_10min_FGF250_25_2-5_0-25_coll",148,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,75,257,0.00638052262366,"20170629_10min_FGF250_25_2-5_0-25_coll",150,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,76,258,0.00638109911233,"20170629_10min_FGF250_25_2-5_0-25_coll",152,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,77,259,0.00629395106807,"20170629_10min_FGF250_25_2-5_0-25_coll",154,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,78,260,0.00630373042077,"20170629_10min_FGF250_25_2-5_0-25_coll",156,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,79,261,0.0060234987177,"20170629_10min_FGF250_25_2-5_0-25_coll",158,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,80,262,0.0059508648701,"20170629_10min_FGF250_25_2-5_0-25_coll",160,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,81,263,0.00640266947448,"20170629_10min_FGF250_25_2-5_0-25_coll",162,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,82,264,0.00605499092489,"20170629_10min_FGF250_25_2-5_0-25_coll",164,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,83,265,0.0062332614325,"20170629_10min_FGF250_25_2-5_0-25_coll",166,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,84,266,0.00640393188223,"20170629_10min_FGF250_25_2-5_0-25_coll",168,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,85,267,0.00640664855018,"20170629_10min_FGF250_25_2-5_0-25_coll",170,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,86,268,0.00641688052565,"20170629_10min_FGF250_25_2-5_0-25_coll",172,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,87,269,0.00631112512201,"20170629_10min_FGF250_25_2-5_0-25_coll",174,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,88,270,0.00641968473792,"20170629_10min_FGF250_25_2-5_0-25_coll",176,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,89,271,0.00630678329617,"20170629_10min_FGF250_25_2-5_0-25_coll",178,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
1,90,272,0.00642632693052,"20170629_10min_FGF250_25_2-5_0-25_coll",180,"Ch01: FGF 250 ng/ml 10'","S01: FGF 250 ng/ml 10'"
2,0,1449,0.00552050163969,"20170629_10min_FGF250_25_2-5_0-25_coll",0,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,1,1450,0.00557023193687,"20170629_10min_FGF250_25_2-5_0-25_coll",2,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,2,1451,0.00569057278335,"20170629_10min_FGF250_25_2-5_0-25_coll",4,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,3,1452,0.00562097970396,"20170629_10min_FGF250_25_2-5_0-25_coll",6,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,4,1453,0.00572944199666,"20170629_10min_FGF250_25_2-5_0-25_coll",8,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,5,1454,0.00574439950287,"20170629_10min_FGF250_25_2-5_0-25_coll",10,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,6,1455,0.00525865424424,"20170629_10min_FGF250_25_2-5_0-25_coll",12,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,7,1456,0.00576325505972,"20170629_10min_FGF250_25_2-5_0-25_coll",14,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,8,1457,0.00577874155715,"20170629_10min_FGF250_25_2-5_0-25_coll",16,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,9,1458,0.00579215306789,"20170629_10min_FGF250_25_2-5_0-25_coll",18,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,10,1459,0.00579220289364,"20170629_10min_FGF250_25_2-5_0-25_coll",20,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,11,1460,0.00580440089107,"20170629_10min_FGF250_25_2-5_0-25_coll",22,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,12,1461,0.00582742318511,"20170629_10min_FGF250_25_2-5_0-25_coll",24,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,13,1462,0.00583417760208,"20170629_10min_FGF250_25_2-5_0-25_coll",26,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,14,1463,0.00584682030603,"20170629_10min_FGF250_25_2-5_0-25_coll",28,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,15,1464,0.00587682472542,"20170629_10min_FGF250_25_2-5_0-25_coll",30,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,16,1465,0.00582636985928,"20170629_10min_FGF250_25_2-5_0-25_coll",32,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,17,1466,0.00550851225853,"20170629_10min_FGF250_25_2-5_0-25_coll",34,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,18,1467,0.00594953261316,"20170629_10min_FGF250_25_2-5_0-25_coll",36,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,19,1468,0.00591347925365,"20170629_10min_FGF250_25_2-5_0-25_coll",38,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,20,1469,0.00545050995424,"20170629_10min_FGF250_25_2-5_0-25_coll",40,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,21,1470,0.00580545794219,"20170629_10min_FGF250_25_2-5_0-25_coll",42,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,22,1471,0.0591567158699,"20170629_10min_FGF250_25_2-5_0-25_coll",44,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,23,1472,0.0697706192732,"20170629_10min_FGF250_25_2-5_0-25_coll",46,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,24,1473,0.0696370080113,"20170629_10min_FGF250_25_2-5_0-25_coll",48,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,25,1474,0.0623709000647,"20170629_10min_FGF250_25_2-5_0-25_coll",50,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,26,1475,0.0708613097668,"20170629_10min_FGF250_25_2-5_0-25_coll",52,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,27,1476,0.01001204364,"20170629_10min_FGF250_25_2-5_0-25_coll",54,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,28,1477,0.00620873318985,"20170629_10min_FGF250_25_2-5_0-25_coll",56,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,29,1478,0.006055702921,"20170629_10min_FGF250_25_2-5_0-25_coll",58,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,30,1479,0.00613294541836,"20170629_10min_FGF250_25_2-5_0-25_coll",60,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,31,1480,0.00613117497414,"20170629_10min_FGF250_25_2-5_0-25_coll",62,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,32,1481,0.00606603594497,"20170629_10min_FGF250_25_2-5_0-25_coll",64,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,33,1482,0.00616004923359,"20170629_10min_FGF250_25_2-5_0-25_coll",66,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,34,1483,0.00609204405919,"20170629_10min_FGF250_25_2-5_0-25_coll",68,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,35,1484,0.00616640690714,"20170629_10min_FGF250_25_2-5_0-25_coll",70,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,36,1485,0.00607403088361,"20170629_10min_FGF250_25_2-5_0-25_coll",72,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,37,1486,0.00618776399642,"20170629_10min_FGF250_25_2-5_0-25_coll",74,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,38,1487,0.00617758883163,"20170629_10min_FGF250_25_2-5_0-25_coll",76,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,39,1488,0.00620990991592,"20170629_10min_FGF250_25_2-5_0-25_coll",78,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,40,1489,0.00545396422967,"20170629_10min_FGF250_25_2-5_0-25_coll",80,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,41,1490,0.00621424755082,"20170629_10min_FGF250_25_2-5_0-25_coll",82,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,42,1491,0.00621853908524,"20170629_10min_FGF250_25_2-5_0-25_coll",84,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,43,1492,0.00624045031145,"20170629_10min_FGF250_25_2-5_0-25_coll",86,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,44,1493,0.00624182447791,"20170629_10min_FGF250_25_2-5_0-25_coll",88,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,45,1494,0.00614456739277,"20170629_10min_FGF250_25_2-5_0-25_coll",90,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,46,1495,0.00560894561931,"20170629_10min_FGF250_25_2-5_0-25_coll",92,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,47,1496,0.00582920294255,"20170629_10min_FGF250_25_2-5_0-25_coll",94,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,48,1497,0.00620996393263,"20170629_10min_FGF250_25_2-5_0-25_coll",96,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,49,1498,0.00628279009834,"20170629_10min_FGF250_25_2-5_0-25_coll",98,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,50,1499,0.0061873937957,"20170629_10min_FGF250_25_2-5_0-25_coll",100,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,51,1500,0.00629474734887,"20170629_10min_FGF250_25_2-5_0-25_coll",102,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,52,1501,0.0062458999455,"20170629_10min_FGF250_25_2-5_0-25_coll",104,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,53,1502,0.00633047148585,"20170629_10min_FGF250_25_2-5_0-25_coll",106,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,54,1503,0.00631620222703,"20170629_10min_FGF250_25_2-5_0-25_coll",108,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,55,1504,0.00623169122264,"20170629_10min_FGF250_25_2-5_0-25_coll",110,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,56,1505,0.00632421905175,"20170629_10min_FGF250_25_2-5_0-25_coll",112,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,57,1506,0.00633547687903,"20170629_10min_FGF250_25_2-5_0-25_coll",114,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,58,1507,0.00633637839928,"20170629_10min_FGF250_25_2-5_0-25_coll",116,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,59,1508,0.0063265026547,"20170629_10min_FGF250_25_2-5_0-25_coll",118,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,60,1509,0.00634333584458,"20170629_10min_FGF250_25_2-5_0-25_coll",120,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,61,1510,0.00633100559935,"20170629_10min_FGF250_25_2-5_0-25_coll",122,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,62,1511,0.00634333305061,"20170629_10min_FGF250_25_2-5_0-25_coll",124,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,63,1512,0.00635153939947,"20170629_10min_FGF250_25_2-5_0-25_coll",126,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,64,1513,0.00613585021347,"20170629_10min_FGF250_25_2-5_0-25_coll",128,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,65,1514,0.0063508474268,"20170629_10min_FGF250_25_2-5_0-25_coll",130,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,66,1515,0.00634999247268,"20170629_10min_FGF250_25_2-5_0-25_coll",132,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,67,1516,0.00635024206713,"20170629_10min_FGF250_25_2-5_0-25_coll",134,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,68,1517,0.00625855010003,"20170629_10min_FGF250_25_2-5_0-25_coll",136,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,69,1518,0.00636077765375,"20170629_10min_FGF250_25_2-5_0-25_coll",138,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,70,1519,0.00621395278722,"20170629_10min_FGF250_25_2-5_0-25_coll",140,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,71,1520,0.00636562984437,"20170629_10min_FGF250_25_2-5_0-25_coll",142,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,72,1521,0.00637185014784,"20170629_10min_FGF250_25_2-5_0-25_coll",144,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,73,1522,0.0058378232643,"20170629_10min_FGF250_25_2-5_0-25_coll",146,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,74,1523,0.00626930547878,"20170629_10min_FGF250_25_2-5_0-25_coll",148,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,75,1524,0.00637199543417,"20170629_10min_FGF250_25_2-5_0-25_coll",150,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,76,1525,0.00627946387976,"20170629_10min_FGF250_25_2-5_0-25_coll",152,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,77,1526,0.00639541633427,"20170629_10min_FGF250_25_2-5_0-25_coll",154,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,78,1527,0.00638381531462,"20170629_10min_FGF250_25_2-5_0-25_coll",156,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,79,1528,0.00629918277264,"20170629_10min_FGF250_25_2-5_0-25_coll",158,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,80,1529,0.00624446477741,"20170629_10min_FGF250_25_2-5_0-25_coll",160,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,81,1530,0.00639801565558,"20170629_10min_FGF250_25_2-5_0-25_coll",162,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,82,1531,0.00591421406716,"20170629_10min_FGF250_25_2-5_0-25_coll",164,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,83,1532,0.00641111377627,"20170629_10min_FGF250_25_2-5_0-25_coll",166,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,84,1533,0.00641340529546,"20170629_10min_FGF250_25_2-5_0-25_coll",168,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,85,1534,0.00576750421897,"20170629_10min_FGF250_25_2-5_0-25_coll",170,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,86,1535,0.00633861869574,"20170629_10min_FGF250_25_2-5_0-25_coll",172,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,87,1536,0.00632021389902,"20170629_10min_FGF250_25_2-5_0-25_coll",174,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,88,1537,0.00644048070535,"20170629_10min_FGF250_25_2-5_0-25_coll",176,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,89,1538,0.00642729271203,"20170629_10min_FGF250_25_2-5_0-25_coll",178,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
2,90,1539,0.00643628463149,"20170629_10min_FGF250_25_2-5_0-25_coll",180,"Ch01: FGF 250 ng/ml 10'","S02: FGF 250 ng/ml 10'"
3,0,1630,0.00516096502542,"20170629_10min_FGF250_25_2-5_0-25_coll",0,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,1,1631,0.00561138894409,"20170629_10min_FGF250_25_2-5_0-25_coll",2,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,2,1632,0.00555383507162,"20170629_10min_FGF250_25_2-5_0-25_coll",4,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,3,1633,0.00563374627382,"20170629_10min_FGF250_25_2-5_0-25_coll",6,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,4,1634,0.00563860451803,"20170629_10min_FGF250_25_2-5_0-25_coll",8,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,5,1635,0.00562208518386,"20170629_10min_FGF250_25_2-5_0-25_coll",10,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,6,1636,0.00558755733073,"20170629_10min_FGF250_25_2-5_0-25_coll",12,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,7,1637,0.00550373736769,"20170629_10min_FGF250_25_2-5_0-25_coll",14,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,8,1638,0.00566582428291,"20170629_10min_FGF250_25_2-5_0-25_coll",16,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,9,1639,0.00563499005511,"20170629_10min_FGF250_25_2-5_0-25_coll",18,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,10,1640,0.00570031022653,"20170629_10min_FGF250_25_2-5_0-25_coll",20,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,11,1641,0.00570671912283,"20170629_10min_FGF250_25_2-5_0-25_coll",22,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,12,1642,0.00573186017573,"20170629_10min_FGF250_25_2-5_0-25_coll",24,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,13,1643,0.00574818393216,"20170629_10min_FGF250_25_2-5_0-25_coll",26,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,14,1644,0.00575100444257,"20170629_10min_FGF250_25_2-5_0-25_coll",28,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,15,1645,0.00568405678496,"20170629_10min_FGF250_25_2-5_0-25_coll",30,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,16,1646,0.00571030657738,"20170629_10min_FGF250_25_2-5_0-25_coll",32,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,17,1647,0.00582739338279,"20170629_10min_FGF250_25_2-5_0-25_coll",34,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,18,1648,0.00577666657045,"20170629_10min_FGF250_25_2-5_0-25_coll",36,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,19,1649,0.00528023950756,"20170629_10min_FGF250_25_2-5_0-25_coll",38,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,20,1650,0.00541175855324,"20170629_10min_FGF250_25_2-5_0-25_coll",40,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,21,1651,0.00568965869024,"20170629_10min_FGF250_25_2-5_0-25_coll",42,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,22,1652,0.0496774725616,"20170629_10min_FGF250_25_2-5_0-25_coll",44,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,23,1653,0.0697844102979,"20170629_10min_FGF250_25_2-5_0-25_coll",46,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,24,1654,0.0703938379884,"20170629_10min_FGF250_25_2-5_0-25_coll",48,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,25,1655,0.0706248059869,"20170629_10min_FGF250_25_2-5_0-25_coll",50,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,26,1656,0.0621535293758,"20170629_10min_FGF250_25_2-5_0-25_coll",52,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,27,1657,0.0142275961116,"20170629_10min_FGF250_25_2-5_0-25_coll",54,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,28,1658,0.00605620443821,"20170629_10min_FGF250_25_2-5_0-25_coll",56,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,29,1659,0.00604003248736,"20170629_10min_FGF250_25_2-5_0-25_coll",58,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,30,1660,0.00606053275988,"20170629_10min_FGF250_25_2-5_0-25_coll",60,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,31,1661,0.00606464687735,"20170629_10min_FGF250_25_2-5_0-25_coll",62,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,32,1662,0.00602303165942,"20170629_10min_FGF250_25_2-5_0-25_coll",64,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,33,1663,0.00604967167601,"20170629_10min_FGF250_25_2-5_0-25_coll",66,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,34,1664,0.00608761049807,"20170629_10min_FGF250_25_2-5_0-25_coll",68,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,35,1665,0.00598771497607,"20170629_10min_FGF250_25_2-5_0-25_coll",70,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,36,1666,0.00600795075297,"20170629_10min_FGF250_25_2-5_0-25_coll",72,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,37,1667,0.00611670129001,"20170629_10min_FGF250_25_2-5_0-25_coll",74,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,38,1668,0.00596011942253,"20170629_10min_FGF250_25_2-5_0-25_coll",76,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,39,1669,0.00602434528992,"20170629_10min_FGF250_25_2-5_0-25_coll",78,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,40,1670,0.00595131795853,"20170629_10min_FGF250_25_2-5_0-25_coll",80,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,41,1671,0.00615333160385,"20170629_10min_FGF250_25_2-5_0-25_coll",82,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,42,1672,0.00615019351244,"20170629_10min_FGF250_25_2-5_0-25_coll",84,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,43,1673,0.0061680986546,"20170629_10min_FGF250_25_2-5_0-25_coll",86,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,44,1674,0.00552398106083,"20170629_10min_FGF250_25_2-5_0-25_coll",88,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,45,1675,0.0061831609346,"20170629_10min_FGF250_25_2-5_0-25_coll",90,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,46,1676,0.00603232253343,"20170629_10min_FGF250_25_2-5_0-25_coll",92,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,47,1677,0.00611451314762,"20170629_10min_FGF250_25_2-5_0-25_coll",94,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,48,1678,0.00605500256643,"20170629_10min_FGF250_25_2-5_0-25_coll",96,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,49,1679,0.00622634077445,"20170629_10min_FGF250_25_2-5_0-25_coll",98,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,50,1680,0.00556891271845,"20170629_10min_FGF250_25_2-5_0-25_coll",100,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,51,1681,0.00613124156371,"20170629_10min_FGF250_25_2-5_0-25_coll",102,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,52,1682,0.0061758318916,"20170629_10min_FGF250_25_2-5_0-25_coll",104,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
3,53,1683,0.00567417871207,"20170629_10min_FGF250_25_2-5_0-25_coll",106,"Ch01: FGF 250 ng/ml 10'","S03: FGF 250 ng/ml 10'"
