"id","group","realtime","y"
"000_0001","Ch01: NGF  250 ng/ml 10min",154,1.0982928189342
"000_0001","Ch01: NGF  250 ng/ml 10min",156,1.08607404508421
"000_0001","Ch01: NGF  250 ng/ml 10min",158,1.09968493881554
"000_0001","Ch01: NGF  250 ng/ml 10min",160,1.13094962397344
"000_0001","Ch01: NGF  250 ng/ml 10min",162,1.15197458050501
"000_0001","Ch01: NGF  250 ng/ml 10min",164,1.14009052106205
"000_0001","Ch01: NGF  250 ng/ml 10min",166,1.14731207881168
"000_0001","Ch01: NGF  250 ng/ml 10min",168,1.14202107204591
"000_0001","Ch01: NGF  250 ng/ml 10min",170,1.15689047984994
"000_0001","Ch01: NGF  250 ng/ml 10min",172,1.15126896245223
"000_0001","Ch01: NGF  250 ng/ml 10min",174,1.14669599130213
"000_0001","Ch01: NGF  250 ng/ml 10min",176,1.14040440764872
"000_0001","Ch01: NGF  250 ng/ml 10min",178,1.14337118953373
"000_0001","Ch01: NGF  250 ng/ml 10min",180,1.10478547473221
"000_0001","Ch01: NGF  250 ng/ml 10min",182,1.07983645097103
"000_0001","Ch01: NGF  250 ng/ml 10min",184,1.08455655623889
"000_0001","Ch01: NGF  250 ng/ml 10min",186,1.10507998369918
"000_0001","Ch01: NGF  250 ng/ml 10min",188,1.09162053768267
"000_0001","Ch01: NGF  250 ng/ml 10min",190,1.08788579982713
"000_0001","Ch01: NGF  250 ng/ml 10min",192,1.08775430674194
"000_0001","Ch01: NGF  250 ng/ml 10min",194,1.10956420274219
"000_0001","Ch01: NGF  250 ng/ml 10min",196,1.09370212403194
"000_0001","Ch01: NGF  250 ng/ml 10min",198,1.09645526544716
"000_0001","Ch01: NGF  250 ng/ml 10min",200,1.09205548622407
"000_0003","Ch01: NGF  250 ng/ml 10min",0,1.00795045002556
"000_0003","Ch01: NGF  250 ng/ml 10min",2,1.00331713494751
"000_0003","Ch01: NGF  250 ng/ml 10min",4,1.01098055257159
"000_0003","Ch01: NGF  250 ng/ml 10min",6,0.996239070651987
"000_0003","Ch01: NGF  250 ng/ml 10min",8,0.996230395636528
"000_0003","Ch01: NGF  250 ng/ml 10min",10,1.00268938594689
"000_0003","Ch01: NGF  250 ng/ml 10min",12,1.00493312218378
"000_0003","Ch01: NGF  250 ng/ml 10min",14,0.995145959045715
"000_0003","Ch01: NGF  250 ng/ml 10min",16,1.00899436056855
"000_0003","Ch01: NGF  250 ng/ml 10min",18,1.00355847420196
"000_0003","Ch01: NGF  250 ng/ml 10min",20,1.00132978067176
"000_0003","Ch01: NGF  250 ng/ml 10min",22,1.0082542764012
"000_0003","Ch01: NGF  250 ng/ml 10min",24,1.00316977767649
"000_0003","Ch01: NGF  250 ng/ml 10min",26,0.998604912804353
"000_0003","Ch01: NGF  250 ng/ml 10min",28,1.00323159313502
"000_0003","Ch01: NGF  250 ng/ml 10min",30,1.00211986157919
"000_0003","Ch01: NGF  250 ng/ml 10min",32,0.997589513792212
"000_0003","Ch01: NGF  250 ng/ml 10min",34,0.984308999200433
"000_0003","Ch01: NGF  250 ng/ml 10min",36,0.983172268443391
"000_0003","Ch01: NGF  250 ng/ml 10min",38,0.993308570894146
"000_0003","Ch01: NGF  250 ng/ml 10min",40,0.994871539621734
"000_0003","Ch01: NGF  250 ng/ml 10min",42,1.00016072616046
"000_0003","Ch01: NGF  250 ng/ml 10min",44,1.00338433288126
"000_0003","Ch01: NGF  250 ng/ml 10min",46,1.17207855027855
"000_0003","Ch01: NGF  250 ng/ml 10min",48,1.21967292047758
"000_0003","Ch01: NGF  250 ng/ml 10min",50,1.20815127904197
"000_0003","Ch01: NGF  250 ng/ml 10min",52,1.19622343259042
"000_0003","Ch01: NGF  250 ng/ml 10min",54,1.19852639547361
"000_0003","Ch01: NGF  250 ng/ml 10min",56,1.19389986013402
"000_0003","Ch01: NGF  250 ng/ml 10min",58,1.14729559463849
"000_0003","Ch01: NGF  250 ng/ml 10min",60,1.13542866576641
"000_0003","Ch01: NGF  250 ng/ml 10min",62,1.12740223698489
"000_0003","Ch01: NGF  250 ng/ml 10min",64,1.1268877713614
"000_0003","Ch01: NGF  250 ng/ml 10min",66,1.12813536692673
"000_0003","Ch01: NGF  250 ng/ml 10min",68,1.12953565450552
"000_0003","Ch01: NGF  250 ng/ml 10min",70,1.18895512302463
"000_0003","Ch01: NGF  250 ng/ml 10min",72,1.1219077962415
"000_0003","Ch01: NGF  250 ng/ml 10min",74,1.11349853189436
"000_0003","Ch01: NGF  250 ng/ml 10min",76,1.19705525295812
"000_0003","Ch01: NGF  250 ng/ml 10min",78,1.11425847375689
"000_0003","Ch01: NGF  250 ng/ml 10min",80,1.1183691212812
"000_0003","Ch01: NGF  250 ng/ml 10min",82,1.10583353055336
"000_0003","Ch01: NGF  250 ng/ml 10min",84,1.10817703031765
"000_0003","Ch01: NGF  250 ng/ml 10min",86,1.11193875787249
"000_0003","Ch01: NGF  250 ng/ml 10min",88,1.18071861774213
"000_0003","Ch01: NGF  250 ng/ml 10min",90,1.11962424618987
"000_0003","Ch01: NGF  250 ng/ml 10min",92,1.11870176503236
"000_0003","Ch01: NGF  250 ng/ml 10min",94,1.11205917972633
"000_0003","Ch01: NGF  250 ng/ml 10min",96,1.12175020859052
"000_0003","Ch01: NGF  250 ng/ml 10min",98,1.12204467058409
"000_0003","Ch01: NGF  250 ng/ml 10min",100,1.20977163211648
"000_0003","Ch01: NGF  250 ng/ml 10min",102,1.21089407075756
"000_0003","Ch01: NGF  250 ng/ml 10min",104,1.20772246025382
"000_0003","Ch01: NGF  250 ng/ml 10min",106,1.1250997012371
"000_0003","Ch01: NGF  250 ng/ml 10min",108,1.12201134337322
"000_0003","Ch01: NGF  250 ng/ml 10min",110,1.10396001365115
"000_0003","Ch01: NGF  250 ng/ml 10min",112,1.10238485730022
"000_0003","Ch01: NGF  250 ng/ml 10min",114,1.10011683875425
"000_0003","Ch01: NGF  250 ng/ml 10min",116,1.08492853649185
"000_0003","Ch01: NGF  250 ng/ml 10min",118,1.09397635172992
"000_0003","Ch01: NGF  250 ng/ml 10min",120,1.0960368368486
"000_0003","Ch01: NGF  250 ng/ml 10min",122,1.09639412211167
"000_0003","Ch01: NGF  250 ng/ml 10min",124,1.10521819695652
"000_0003","Ch01: NGF  250 ng/ml 10min",126,1.0980134062894
"000_0003","Ch01: NGF  250 ng/ml 10min",128,1.09815308260292
"000_0003","Ch01: NGF  250 ng/ml 10min",130,1.09871318043757
"000_0003","Ch01: NGF  250 ng/ml 10min",132,1.10522794286914
"000_0003","Ch01: NGF  250 ng/ml 10min",134,1.09412335958161
"000_0003","Ch01: NGF  250 ng/ml 10min",136,1.14996434852278
"000_0003","Ch01: NGF  250 ng/ml 10min",138,1.09751587360505
"000_0003","Ch01: NGF  250 ng/ml 10min",140,1.10574267220525
"000_0003","Ch01: NGF  250 ng/ml 10min",142,1.10439682467559
"000_0003","Ch01: NGF  250 ng/ml 10min",144,1.09448333576844
"000_0003","Ch01: NGF  250 ng/ml 10min",146,1.08704465295869
"000_0003","Ch01: NGF  250 ng/ml 10min",148,1.06771657505204
"000_0003","Ch01: NGF  250 ng/ml 10min",150,1.06374864952502
"000_0003","Ch01: NGF  250 ng/ml 10min",152,1.07101883233893
"000_0003","Ch01: NGF  250 ng/ml 10min",154,1.06749492865191
"000_0003","Ch01: NGF  250 ng/ml 10min",156,1.07154544712661
"000_0003","Ch01: NGF  250 ng/ml 10min",158,1.07967011023672
"000_0003","Ch01: NGF  250 ng/ml 10min",160,1.08249974666137
"000_0003","Ch01: NGF  250 ng/ml 10min",162,1.07775467791454
"000_0003","Ch01: NGF  250 ng/ml 10min",164,1.04957321985981
"000_0003","Ch01: NGF  250 ng/ml 10min",166,1.04560645064603
"000_0003","Ch01: NGF  250 ng/ml 10min",168,1.04306688189231
"000_0003","Ch01: NGF  250 ng/ml 10min",170,1.05779446084713
"000_0003","Ch01: NGF  250 ng/ml 10min",172,1.06204908960542
"000_0003","Ch01: NGF  250 ng/ml 10min",174,1.0768686198057
"000_0003","Ch01: NGF  250 ng/ml 10min",176,1.07520610248284
"000_0003","Ch01: NGF  250 ng/ml 10min",178,1.16366678563992
"000_0003","Ch01: NGF  250 ng/ml 10min",180,1.16452122356292
"000_0003","Ch01: NGF  250 ng/ml 10min",182,1.09380188195142
"000_0003","Ch01: NGF  250 ng/ml 10min",184,1.09440342446024
"000_0003","Ch01: NGF  250 ng/ml 10min",186,1.12949126259979
"000_0003","Ch01: NGF  250 ng/ml 10min",188,1.0932163543868
"000_0003","Ch01: NGF  250 ng/ml 10min",190,1.05653753673085
"000_0003","Ch01: NGF  250 ng/ml 10min",192,1.0460934059963
"000_0003","Ch01: NGF  250 ng/ml 10min",194,1.04549593897521
"000_0003","Ch01: NGF  250 ng/ml 10min",196,1.0277025968792
"000_0003","Ch01: NGF  250 ng/ml 10min",198,1.0363956593126
"000_0003","Ch01: NGF  250 ng/ml 10min",200,1.04321495743541
"000_0004","Ch01: NGF  250 ng/ml 10min",0,1.00205261370804
"000_0004","Ch01: NGF  250 ng/ml 10min",2,0.981769858997649
"000_0004","Ch01: NGF  250 ng/ml 10min",4,0.987937281583322
"000_0004","Ch01: NGF  250 ng/ml 10min",6,0.994932851865837
"000_0004","Ch01: NGF  250 ng/ml 10min",8,0.991639986920326
"000_0004","Ch01: NGF  250 ng/ml 10min",10,0.992815737734297
"000_0004","Ch01: NGF  250 ng/ml 10min",12,0.989164876696097
"000_0004","Ch01: NGF  250 ng/ml 10min",14,0.998727465333148
"000_0004","Ch01: NGF  250 ng/ml 10min",16,1.01113533619579
"000_0004","Ch01: NGF  250 ng/ml 10min",18,1.01192668947819
"000_0004","Ch01: NGF  250 ng/ml 10min",20,0.999765421911031
"000_0004","Ch01: NGF  250 ng/ml 10min",22,0.98482014011288
"000_0004","Ch01: NGF  250 ng/ml 10min",24,0.991078257327275
"000_0004","Ch01: NGF  250 ng/ml 10min",26,0.992606227915412
"000_0004","Ch01: NGF  250 ng/ml 10min",28,1.00324015317264
"000_0004","Ch01: NGF  250 ng/ml 10min",30,1.00600631668566
"000_0004","Ch01: NGF  250 ng/ml 10min",32,1.02097139188246
"000_0004","Ch01: NGF  250 ng/ml 10min",34,1.01071141938
"000_0004","Ch01: NGF  250 ng/ml 10min",36,1.01250590363086
"000_0004","Ch01: NGF  250 ng/ml 10min",38,1.01337718282952
"000_0004","Ch01: NGF  250 ng/ml 10min",40,1.00281488663956
"000_0004","Ch01: NGF  250 ng/ml 10min",42,1.01268732558729
"000_0004","Ch01: NGF  250 ng/ml 10min",44,1.01432513288414
"000_0004","Ch01: NGF  250 ng/ml 10min",46,1.05779259539513
"000_0004","Ch01: NGF  250 ng/ml 10min",48,1.17951608702188
"000_0004","Ch01: NGF  250 ng/ml 10min",50,1.1528121014109
"000_0004","Ch01: NGF  250 ng/ml 10min",52,1.16725141998556
"000_0004","Ch01: NGF  250 ng/ml 10min",54,1.15183470418455
"000_0004","Ch01: NGF  250 ng/ml 10min",56,1.1448550980667
"000_0004","Ch01: NGF  250 ng/ml 10min",58,1.13578013677462
"000_0004","Ch01: NGF  250 ng/ml 10min",60,1.13083143805104
"000_0004","Ch01: NGF  250 ng/ml 10min",62,1.13581662945624
"000_0004","Ch01: NGF  250 ng/ml 10min",64,1.11184174079862
"000_0004","Ch01: NGF  250 ng/ml 10min",66,1.11768566198339
"000_0004","Ch01: NGF  250 ng/ml 10min",68,1.08187699769352
"000_0004","Ch01: NGF  250 ng/ml 10min",70,1.09994038865036
"000_0004","Ch01: NGF  250 ng/ml 10min",72,1.10935987038315
"000_0004","Ch01: NGF  250 ng/ml 10min",74,1.11915050918451
"000_0004","Ch01: NGF  250 ng/ml 10min",76,1.14695294489396
"000_0004","Ch01: NGF  250 ng/ml 10min",78,1.13204731377692
"000_0004","Ch01: NGF  250 ng/ml 10min",80,1.10273612334167
"000_0004","Ch01: NGF  250 ng/ml 10min",82,1.08873715732075
"000_0004","Ch01: NGF  250 ng/ml 10min",84,1.05451554465057
"000_0004","Ch01: NGF  250 ng/ml 10min",86,1.02372067075211
"000_0004","Ch01: NGF  250 ng/ml 10min",88,1.03561934433803
"000_0004","Ch01: NGF  250 ng/ml 10min",90,1.05407007092683
"000_0004","Ch01: NGF  250 ng/ml 10min",92,1.08557240964478
"000_0004","Ch01: NGF  250 ng/ml 10min",94,1.08154660966234
"000_0004","Ch01: NGF  250 ng/ml 10min",96,1.06115950083938
"000_0004","Ch01: NGF  250 ng/ml 10min",98,1.06334440060548
"000_0004","Ch01: NGF  250 ng/ml 10min",100,1.07547416490164
"000_0004","Ch01: NGF  250 ng/ml 10min",102,1.10388962626226
"000_0004","Ch01: NGF  250 ng/ml 10min",104,1.12207420105386
"000_0004","Ch01: NGF  250 ng/ml 10min",106,1.10246451821426
"000_0004","Ch01: NGF  250 ng/ml 10min",108,1.08210836651974
"000_0004","Ch01: NGF  250 ng/ml 10min",110,1.05827410411859
"000_0004","Ch01: NGF  250 ng/ml 10min",112,1.03722808658945
"000_0004","Ch01: NGF  250 ng/ml 10min",114,1.00629084134946
"000_0004","Ch01: NGF  250 ng/ml 10min",116,0.990676955889156
"000_0004","Ch01: NGF  250 ng/ml 10min",118,0.981665543162324
"000_0004","Ch01: NGF  250 ng/ml 10min",120,0.970801306682166
"000_0004","Ch01: NGF  250 ng/ml 10min",122,0.986092777624788
"000_0004","Ch01: NGF  250 ng/ml 10min",124,1.08193385996347
"000_0004","Ch01: NGF  250 ng/ml 10min",126,1.12818069523329
"000_0004","Ch01: NGF  250 ng/ml 10min",128,1.12514707918156
"000_0004","Ch01: NGF  250 ng/ml 10min",130,1.12027671264349
"000_0004","Ch01: NGF  250 ng/ml 10min",132,1.10728525256819
"000_0004","Ch01: NGF  250 ng/ml 10min",134,1.10576755934381
"000_0004","Ch01: NGF  250 ng/ml 10min",136,1.09450870988619
"000_0004","Ch01: NGF  250 ng/ml 10min",138,1.08091717053133
"000_0004","Ch01: NGF  250 ng/ml 10min",140,1.10546608766419
"000_0004","Ch01: NGF  250 ng/ml 10min",142,1.06063100342945
"000_0004","Ch01: NGF  250 ng/ml 10min",144,1.04932182762955
"000_0004","Ch01: NGF  250 ng/ml 10min",146,1.01178133743964
"000_0004","Ch01: NGF  250 ng/ml 10min",148,1.00338022152471
"000_0004","Ch01: NGF  250 ng/ml 10min",150,1.00180231076764
"000_0004","Ch01: NGF  250 ng/ml 10min",152,1.00381656531659
"000_0004","Ch01: NGF  250 ng/ml 10min",154,0.986762767266217
"000_0004","Ch01: NGF  250 ng/ml 10min",156,0.97569355948315
"000_0004","Ch01: NGF  250 ng/ml 10min",158,1.04616128438229
"000_0004","Ch01: NGF  250 ng/ml 10min",160,1.08711230964492
"000_0004","Ch01: NGF  250 ng/ml 10min",162,1.05506024452575
"000_0004","Ch01: NGF  250 ng/ml 10min",164,1.0304990344121
"000_0004","Ch01: NGF  250 ng/ml 10min",166,0.982617104234986
"000_0004","Ch01: NGF  250 ng/ml 10min",168,0.972061455165566
"000_0004","Ch01: NGF  250 ng/ml 10min",170,0.949428700409467
"000_0004","Ch01: NGF  250 ng/ml 10min",172,0.940048738402063
"000_0004","Ch01: NGF  250 ng/ml 10min",174,0.965391480890523
"000_0004","Ch01: NGF  250 ng/ml 10min",176,1.05585288176169
"000_0004","Ch01: NGF  250 ng/ml 10min",178,1.08146209956426
