"id","group","realtime","y"
"000_0002","Ch01: FGF 250 ng/ml 3'",0,0.993146379419573
"000_0002","Ch01: FGF 250 ng/ml 3'",2,0.996488147496572
"000_0002","Ch01: FGF 250 ng/ml 3'",4,1.00498771539176
"000_0002","Ch01: FGF 250 ng/ml 3'",6,1.0005344092149
"000_0002","Ch01: FGF 250 ng/ml 3'",8,0.998348300775324
"000_0002","Ch01: FGF 250 ng/ml 3'",10,1.0065817152231
"000_0002","Ch01: FGF 250 ng/ml 3'",12,1.01481525321514
"000_0002","Ch01: FGF 250 ng/ml 3'",14,1.00922831628648
"000_0002","Ch01: FGF 250 ng/ml 3'",16,1.00105323602666
"000_0002","Ch01: FGF 250 ng/ml 3'",18,0.99993560092121
"000_0002","Ch01: FGF 250 ng/ml 3'",20,1.00484996732966
"000_0002","Ch01: FGF 250 ng/ml 3'",22,0.985399241573701
"000_0002","Ch01: FGF 250 ng/ml 3'",24,0.984905332058823
"000_0002","Ch01: FGF 250 ng/ml 3'",26,0.9952561223319
"000_0002","Ch01: FGF 250 ng/ml 3'",28,0.987259823963607
"000_0002","Ch01: FGF 250 ng/ml 3'",30,0.989698041090226
"000_0002","Ch01: FGF 250 ng/ml 3'",32,0.991580704804565
"000_0002","Ch01: FGF 250 ng/ml 3'",34,1.01536147495835
"000_0002","Ch01: FGF 250 ng/ml 3'",36,1.01284917158957
"000_0002","Ch01: FGF 250 ng/ml 3'",38,1.00086742574844
"000_0002","Ch01: FGF 250 ng/ml 3'",40,1.00720811599807
"000_0002","Ch01: FGF 250 ng/ml 3'",42,1.00706647994239
"000_0002","Ch01: FGF 250 ng/ml 3'",44,1.02939719340187
"000_0002","Ch01: FGF 250 ng/ml 3'",46,1.08363227115148
"000_0002","Ch01: FGF 250 ng/ml 3'",48,1.11130090374852
"000_0002","Ch01: FGF 250 ng/ml 3'",50,1.11192996058088
"000_0002","Ch01: FGF 250 ng/ml 3'",52,1.08821129608633
"000_0002","Ch01: FGF 250 ng/ml 3'",54,1.06247427804573
"000_0002","Ch01: FGF 250 ng/ml 3'",56,1.03159585375374
"000_0002","Ch01: FGF 250 ng/ml 3'",58,1.01112215406492
"000_0002","Ch01: FGF 250 ng/ml 3'",60,0.997291529632124
"000_0002","Ch01: FGF 250 ng/ml 3'",62,0.986335744652223
"000_0002","Ch01: FGF 250 ng/ml 3'",66,1.0018083580571
"000_0002","Ch01: FGF 250 ng/ml 3'",68,1.00986996290672
"000_0002","Ch01: FGF 250 ng/ml 3'",70,0.994522399924359
"000_0002","Ch01: FGF 250 ng/ml 3'",72,1.00358901843017
"000_0002","Ch01: FGF 250 ng/ml 3'",74,1.00328663848312
"000_0002","Ch01: FGF 250 ng/ml 3'",76,0.997058795898319
