"Metadata_Series","Metadata_T","ImageNumber","Intensity_MeanIntensity_pulse","Metadata_Experiment","RealTime","Stim_All_Ch","Stim_All_S"
7,61,2415,0.00639783544466,"20170221_FGF_60min_coll_ow",122,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,62,2416,0.00639805197716,"20170221_FGF_60min_coll_ow",124,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,63,2417,0.00639721052721,"20170221_FGF_60min_coll_ow",126,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,64,2418,0.00580022064969,"20170221_FGF_60min_coll_ow",128,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,65,2419,0.0064050918445,"20170221_FGF_60min_coll_ow",130,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,66,2420,0.00642486009747,"20170221_FGF_60min_coll_ow",132,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,67,2421,0.00642662355676,"20170221_FGF_60min_coll_ow",134,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,68,2422,0.00644518015906,"20170221_FGF_60min_coll_ow",136,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,69,2423,0.00644351681694,"20170221_FGF_60min_coll_ow",138,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,70,2424,0.00600566389039,"20170221_FGF_60min_coll_ow",140,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,71,2425,0.00644214777276,"20170221_FGF_60min_coll_ow",142,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,72,2426,0.00644648680463,"20170221_FGF_60min_coll_ow",144,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,73,2427,0.00644882488996,"20170221_FGF_60min_coll_ow",146,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,74,2428,0.00632128724828,"20170221_FGF_60min_coll_ow",148,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,75,2429,0.00647308724001,"20170221_FGF_60min_coll_ow",150,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,76,2430,0.00647214800119,"20170221_FGF_60min_coll_ow",152,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,77,2431,0.00648123212159,"20170221_FGF_60min_coll_ow",154,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,78,2432,0.00649457797408,"20170221_FGF_60min_coll_ow",156,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,79,2433,0.00643762713298,"20170221_FGF_60min_coll_ow",158,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,80,2434,0.00650776457042,"20170221_FGF_60min_coll_ow",160,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,81,2435,0.00650678109378,"20170221_FGF_60min_coll_ow",162,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,82,2436,0.00642625009641,"20170221_FGF_60min_coll_ow",164,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,83,2437,0.00652041425928,"20170221_FGF_60min_coll_ow",166,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,84,2438,0.00650262273848,"20170221_FGF_60min_coll_ow",168,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,85,2439,0.00646693492308,"20170221_FGF_60min_coll_ow",170,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,86,2440,0.00654071662575,"20170221_FGF_60min_coll_ow",172,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,87,2441,0.0065351142548,"20170221_FGF_60min_coll_ow",174,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,88,2442,0.00653619738296,"20170221_FGF_60min_coll_ow",176,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,89,2443,0.00655155442655,"20170221_FGF_60min_coll_ow",178,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
7,90,2444,0.00600127782673,"20170221_FGF_60min_coll_ow",180,"Ch02: FGF 25 ng/ml 20min pulse","S07: FGF 25 ng/ml 20min pulse"
8,0,2535,0.00563648110256,"20170221_FGF_60min_coll_ow",0,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,1,2536,0.00611977884546,"20170221_FGF_60min_coll_ow",2,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,2,2537,0.00613095751032,"20170221_FGF_60min_coll_ow",4,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,3,2538,0.00610772334039,"20170221_FGF_60min_coll_ow",6,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,4,2539,0.00620523141697,"20170221_FGF_60min_coll_ow",8,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,5,2540,0.00608338462189,"20170221_FGF_60min_coll_ow",10,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,6,2541,0.00609193602577,"20170221_FGF_60min_coll_ow",12,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,7,2542,0.00618899706751,"20170221_FGF_60min_coll_ow",14,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,8,2543,0.00615936936811,"20170221_FGF_60min_coll_ow",16,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,9,2544,0.0061787776649,"20170221_FGF_60min_coll_ow",18,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,10,2545,0.00620422605425,"20170221_FGF_60min_coll_ow",20,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,11,2546,0.00617950502783,"20170221_FGF_60min_coll_ow",22,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,12,2547,0.00621594907716,"20170221_FGF_60min_coll_ow",24,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,13,2548,0.0062154000625,"20170221_FGF_60min_coll_ow",26,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,14,2549,0.00588951585814,"20170221_FGF_60min_coll_ow",28,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,15,2550,0.00625129323453,"20170221_FGF_60min_coll_ow",30,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,16,2551,0.00608480954543,"20170221_FGF_60min_coll_ow",32,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,17,2552,0.00627726409584,"20170221_FGF_60min_coll_ow",34,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,18,2553,0.00627859821543,"20170221_FGF_60min_coll_ow",36,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,19,2554,0.00629163067788,"20170221_FGF_60min_coll_ow",38,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,20,2555,0.00627524685115,"20170221_FGF_60min_coll_ow",40,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,21,2556,0.00632263533771,"20170221_FGF_60min_coll_ow",42,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,22,2557,0.0967865884304,"20170221_FGF_60min_coll_ow",44,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,23,2558,0.100553408265,"20170221_FGF_60min_coll_ow",46,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,24,2559,0.101081371307,"20170221_FGF_60min_coll_ow",48,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,25,2560,0.10150206089,"20170221_FGF_60min_coll_ow",50,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,26,2561,0.101668693125,"20170221_FGF_60min_coll_ow",52,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,27,2562,0.101763032377,"20170221_FGF_60min_coll_ow",54,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,28,2563,0.101857751608,"20170221_FGF_60min_coll_ow",56,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,29,2564,0.101808927953,"20170221_FGF_60min_coll_ow",58,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,30,2565,0.101900145411,"20170221_FGF_60min_coll_ow",60,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,31,2566,0.099601469934,"20170221_FGF_60min_coll_ow",62,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,32,2567,0.00687086256221,"20170221_FGF_60min_coll_ow",64,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,33,2568,0.00650055846199,"20170221_FGF_60min_coll_ow",66,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,34,2569,0.00593262212351,"20170221_FGF_60min_coll_ow",68,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,35,2570,0.00649219145998,"20170221_FGF_60min_coll_ow",70,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,36,2571,0.00649139052257,"20170221_FGF_60min_coll_ow",72,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,37,2572,0.00651907641441,"20170221_FGF_60min_coll_ow",74,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,38,2573,0.00649436330423,"20170221_FGF_60min_coll_ow",76,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,39,2574,0.00651891250163,"20170221_FGF_60min_coll_ow",78,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,40,2575,0.0064894547686,"20170221_FGF_60min_coll_ow",80,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,41,2576,0.00648151990026,"20170221_FGF_60min_coll_ow",82,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,42,2577,0.00651889108121,"20170221_FGF_60min_coll_ow",84,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,43,2578,0.00654661236331,"20170221_FGF_60min_coll_ow",86,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,44,2579,0.00653098057956,"20170221_FGF_60min_coll_ow",88,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,45,2580,0.00656048674136,"20170221_FGF_60min_coll_ow",90,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,46,2581,0.0065669612959,"20170221_FGF_60min_coll_ow",92,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,47,2582,0.00559547170997,"20170221_FGF_60min_coll_ow",94,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,48,2583,0.00657738279551,"20170221_FGF_60min_coll_ow",96,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,49,2584,0.0065938802436,"20170221_FGF_60min_coll_ow",98,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,50,2585,0.00658329483122,"20170221_FGF_60min_coll_ow",100,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,51,2586,0.00630500912666,"20170221_FGF_60min_coll_ow",102,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,52,2587,0.00657732086256,"20170221_FGF_60min_coll_ow",104,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,53,2588,0.00652305874974,"20170221_FGF_60min_coll_ow",106,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,54,2589,0.00655568437651,"20170221_FGF_60min_coll_ow",108,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,55,2590,0.00663012266159,"20170221_FGF_60min_coll_ow",110,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,56,2591,0.00615004915744,"20170221_FGF_60min_coll_ow",112,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,57,2592,0.00663355737925,"20170221_FGF_60min_coll_ow",114,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,58,2593,0.00663890456781,"20170221_FGF_60min_coll_ow",116,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,59,2594,0.00663825776428,"20170221_FGF_60min_coll_ow",118,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,60,2595,0.00606985995546,"20170221_FGF_60min_coll_ow",120,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,61,2596,0.00645061209798,"20170221_FGF_60min_coll_ow",122,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,62,2597,0.00664525711909,"20170221_FGF_60min_coll_ow",124,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,63,2598,0.00666220113635,"20170221_FGF_60min_coll_ow",126,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,64,2599,0.00662062037736,"20170221_FGF_60min_coll_ow",128,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,65,2600,0.00665914313868,"20170221_FGF_60min_coll_ow",130,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,66,2601,0.006609311793,"20170221_FGF_60min_coll_ow",132,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,67,2602,0.00667049223557,"20170221_FGF_60min_coll_ow",134,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,68,2603,0.00667618308216,"20170221_FGF_60min_coll_ow",136,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,69,2604,0.00669243466109,"20170221_FGF_60min_coll_ow",138,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,70,2605,0.00669320020825,"20170221_FGF_60min_coll_ow",140,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,71,2606,0.00630938773975,"20170221_FGF_60min_coll_ow",142,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,72,2607,0.00669385399669,"20170221_FGF_60min_coll_ow",144,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,73,2608,0.0066864178516,"20170221_FGF_60min_coll_ow",146,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,74,2609,0.00620738463476,"20170221_FGF_60min_coll_ow",148,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,75,2610,0.00668219756335,"20170221_FGF_60min_coll_ow",150,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,76,2611,0.00670833000913,"20170221_FGF_60min_coll_ow",152,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,77,2612,0.00632783630863,"20170221_FGF_60min_coll_ow",154,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,78,2613,0.00665697362274,"20170221_FGF_60min_coll_ow",156,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,79,2614,0.00667748786509,"20170221_FGF_60min_coll_ow",158,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,80,2615,0.00673216208816,"20170221_FGF_60min_coll_ow",160,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,81,2616,0.0066899000667,"20170221_FGF_60min_coll_ow",162,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,82,2617,0.00672507705167,"20170221_FGF_60min_coll_ow",164,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,83,2618,0.00673667993397,"20170221_FGF_60min_coll_ow",166,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,84,2619,0.00666254293174,"20170221_FGF_60min_coll_ow",168,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,85,2620,0.00674314191565,"20170221_FGF_60min_coll_ow",170,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,86,2621,0.00675106327981,"20170221_FGF_60min_coll_ow",172,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,87,2622,0.00668542971835,"20170221_FGF_60min_coll_ow",174,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,88,2623,0.00677311373875,"20170221_FGF_60min_coll_ow",176,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,89,2624,0.0067134690471,"20170221_FGF_60min_coll_ow",178,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
8,90,2625,0.00674865348265,"20170221_FGF_60min_coll_ow",180,"Ch03: FGF 2.5 ng/ml 20min pulse","S08: FGF 2.5 ng/ml 20min pulse"
9,0,2716,0.00615180935711,"20170221_FGF_60min_coll_ow",0,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,1,2717,0.00621799193323,"20170221_FGF_60min_coll_ow",2,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,2,2718,0.00621687807143,"20170221_FGF_60min_coll_ow",4,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,3,2719,0.00625826371834,"20170221_FGF_60min_coll_ow",6,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,4,2720,0.00630595115945,"20170221_FGF_60min_coll_ow",8,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,5,2721,0.00623445399106,"20170221_FGF_60min_coll_ow",10,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,6,2722,0.0062632006593,"20170221_FGF_60min_coll_ow",12,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,7,2723,0.00600450672209,"20170221_FGF_60min_coll_ow",14,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,8,2724,0.00628218660131,"20170221_FGF_60min_coll_ow",16,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,9,2725,0.00630176998675,"20170221_FGF_60min_coll_ow",18,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,10,2726,0.0063068093732,"20170221_FGF_60min_coll_ow",20,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,11,2727,0.00631837639958,"20170221_FGF_60min_coll_ow",22,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,12,2728,0.00631885929033,"20170221_FGF_60min_coll_ow",24,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,13,2729,0.00633951090276,"20170221_FGF_60min_coll_ow",26,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,14,2730,0.0063533061184,"20170221_FGF_60min_coll_ow",28,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,15,2731,0.00637172767892,"20170221_FGF_60min_coll_ow",30,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,16,2732,0.00636467430741,"20170221_FGF_60min_coll_ow",32,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,17,2733,0.00615407573059,"20170221_FGF_60min_coll_ow",34,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,18,2734,0.0063661178574,"20170221_FGF_60min_coll_ow",36,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,19,2735,0.00640214886516,"20170221_FGF_60min_coll_ow",38,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,20,2736,0.00623624864966,"20170221_FGF_60min_coll_ow",40,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,21,2737,0.00647555524483,"20170221_FGF_60min_coll_ow",42,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,22,2738,0.0958874598145,"20170221_FGF_60min_coll_ow",44,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,23,2739,0.100033991039,"20170221_FGF_60min_coll_ow",46,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,24,2740,0.100704610348,"20170221_FGF_60min_coll_ow",48,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,25,2741,0.100940696895,"20170221_FGF_60min_coll_ow",50,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,26,2742,0.101154766977,"20170221_FGF_60min_coll_ow",52,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,27,2743,0.101241439581,"20170221_FGF_60min_coll_ow",54,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,28,2744,0.101081669331,"20170221_FGF_60min_coll_ow",56,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,29,2745,0.101452507079,"20170221_FGF_60min_coll_ow",58,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,30,2746,0.101461961865,"20170221_FGF_60min_coll_ow",60,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,31,2747,0.101565040648,"20170221_FGF_60min_coll_ow",62,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,32,2748,0.00700847338885,"20170221_FGF_60min_coll_ow",64,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,33,2749,0.00623834040016,"20170221_FGF_60min_coll_ow",66,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,34,2750,0.00659015960991,"20170221_FGF_60min_coll_ow",68,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,35,2751,0.00659301644191,"20170221_FGF_60min_coll_ow",70,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,36,2752,0.00657416973263,"20170221_FGF_60min_coll_ow",72,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,37,2753,0.00662338454276,"20170221_FGF_60min_coll_ow",74,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,38,2754,0.00661665573716,"20170221_FGF_60min_coll_ow",76,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,39,2755,0.00660480838269,"20170221_FGF_60min_coll_ow",78,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,40,2756,0.00661901105195,"20170221_FGF_60min_coll_ow",80,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,41,2757,0.00663759559393,"20170221_FGF_60min_coll_ow",82,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,42,2758,0.00665043573827,"20170221_FGF_60min_coll_ow",84,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,43,2759,0.00666037295014,"20170221_FGF_60min_coll_ow",86,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
