"Metadata_Series","Metadata_T","TrackObjects_Label","Intensity_MeanIntensity_Ratio","TrackObjects_Label_uni","RealTime","Stim_All_Ch","Stim_All_S"
0,4,24,1172.72866009958,"00_0024",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,4,25,1183.67869533264,"00_0025",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,4,27,1125.5408031253,"00_0027",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,4,28,1176.58339637708,"00_0028",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,4,29,1185.76909883617,"00_0029",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,4,30,1227.47048497354,"00_0030",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,4,32,1238.20576292812,"00_0032",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,4,33,1103.31939792041,"00_0033",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,4,34,1187.23899848172,"00_0034",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,4,35,1170.12394284562,"00_0035",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,4,36,1150.75273592309,"00_0036",8,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,2,1216.84872721092,"00_0002",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,3,1117.22200110651,"00_0003",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,4,1158.81829298588,"00_0004",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,6,1197.06158402714,"00_0006",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,9,1232.06060208187,"00_0009",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,10,1154.88337523632,"00_0010",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,11,1204.81701012436,"00_0011",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,12,1205.87257951559,"00_0012",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,14,1153.7197314658,"00_0014",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,18,1245.12530399791,"00_0018",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,20,1217.41251716766,"00_0020",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,24,1165.62985891858,"00_0024",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,25,1187.25923494433,"00_0025",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,27,1135.05807597152,"00_0027",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,28,1186.45117876298,"00_0028",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,29,1181.04035869028,"00_0029",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,30,1255.52523653007,"00_0030",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,32,1234.23652625451,"00_0032",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,33,1097.05744277375,"00_0033",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,35,1172.49817504883,"00_0035",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,34,1183.6654540118,"00_0034",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,5,36,1143.94341115055,"00_0036",10,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,2,1148.7904107747,"00_0002",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,3,1113.73019913801,"00_0003",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,4,1157.99774291992,"00_0004",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,6,1182.56316248123,"00_0006",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,9,1222.06454751093,"00_0009",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,10,1184.03276498731,"00_0010",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,11,1194.79995627481,"00_0011",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,12,1220.01505326586,"00_0012",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,14,1163.75544573269,"00_0014",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,18,1245.36119823524,"00_0018",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,20,1204.52602554258,"00_0020",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,24,1173.19379939401,"00_0024",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,25,1190.38736587916,"00_0025",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,27,1131.2346807462,"00_0027",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,28,1183.1070090694,"00_0028",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,29,1194.90869766627,"00_0029",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,30,1237.94148867892,"00_0030",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,32,1244.40012157595,"00_0032",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,33,1111.9099727735,"00_0033",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,35,1176.75090356656,"00_0035",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,34,1194.13662453068,"00_0034",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,6,36,1144.55141344712,"00_0036",12,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,3,1106.69166517258,"00_0003",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,2,1170.78232921939,"00_0002",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,4,1158.62952097371,"00_0004",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,6,1192.19094428874,"00_0006",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
