"id","group","realtime","y"
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",142,1.10892488191549
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",144,1.08050751994548
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",146,1.09343964936146
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",148,1.09924746338546
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",150,1.10331853130623
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",152,1.08518606081867
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",154,1.10188177246573
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",156,1.10454003042347
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",158,1.1065077852527
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",160,1.10522472309864
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",162,1.09422902775487
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",164,1.08916514428253
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",166,1.09035154060397
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",168,1.09195971974904
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",170,1.10218592854628
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",172,1.09812734033778
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",174,1.08342012458517
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",176,1.08676731884154
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",178,1.10527638476211
"000_0002","Ch01: FGF 250 ng/ml 60min pulse",180,1.11697100087111
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",0,0.987978645961249
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",2,0.998386460362167
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",4,0.994843212740724
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",6,0.996596332224207
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",8,0.996695670720892
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",10,1.0098714323701
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",12,0.994842345259629
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",14,1.00965559152346
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",16,1.01324213435012
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",18,0.993122696230563
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",20,0.982195810872469
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",22,0.979715779603213
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",24,1.0033159773448
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",26,0.979352307327426
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",28,1.01795752383366
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",30,1.01710190143035
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",32,1.0217422251075
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",34,1.01027796460519
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",36,0.988933135551251
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",38,0.992151498542292
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",40,0.986990247120201
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",42,0.996955719395864
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",44,0.98805598582644
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",46,1.01567754289078
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",48,1.13472803951967
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",50,1.09193321969518
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",52,1.03166121251988
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",54,0.997509528137052
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",56,0.993029781954113
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",58,0.982848304497033
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",60,0.988076902261908
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",62,0.982333389606163
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",64,1.00555392103485
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",66,0.997425102860554
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",68,0.987578810907049
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",70,0.994174123697252
