"Metadata_Series","Metadata_T","ImageNumber","Intensity_MeanIntensity_pulse","Metadata_Experiment","RealTime","Stim_All_Ch","Stim_All_S"
5,29,4437,0.0995041429996,"20170216_FGF60min_noBSA",58,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,30,4438,0.0995372757316,"20170216_FGF60min_noBSA",60,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,31,4439,0.0995610803366,"20170216_FGF60min_noBSA",62,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,32,4440,0.099547944963,"20170216_FGF60min_noBSA",64,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,33,4441,0.0991540327668,"20170216_FGF60min_noBSA",66,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,34,4442,0.0995841920376,"20170216_FGF60min_noBSA",68,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,35,4443,0.0992635041475,"20170216_FGF60min_noBSA",70,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,36,4444,0.0997559949756,"20170216_FGF60min_noBSA",72,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,37,4445,0.0997858196497,"20170216_FGF60min_noBSA",74,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,38,4446,0.0958162546158,"20170216_FGF60min_noBSA",76,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,39,4447,0.099841684103,"20170216_FGF60min_noBSA",78,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,40,4448,0.0996956899762,"20170216_FGF60min_noBSA",80,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,41,4449,0.0996067076921,"20170216_FGF60min_noBSA",82,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,42,4450,0.0998736545444,"20170216_FGF60min_noBSA",84,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,43,4451,0.0998986139894,"20170216_FGF60min_noBSA",86,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,44,4452,0.0999187678099,"20170216_FGF60min_noBSA",88,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,45,4453,0.0999624282122,"20170216_FGF60min_noBSA",90,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,46,4454,0.0999442711473,"20170216_FGF60min_noBSA",92,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,47,4455,0.0964232310653,"20170216_FGF60min_noBSA",94,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,48,4456,0.099819637835,"20170216_FGF60min_noBSA",96,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,49,4457,0.0998686105013,"20170216_FGF60min_noBSA",98,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,50,4458,0.0998537093401,"20170216_FGF60min_noBSA",100,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,51,4459,0.0999967902899,"20170216_FGF60min_noBSA",102,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,52,4460,0.00673027103767,"20170216_FGF60min_noBSA",104,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,53,4461,0.00638962117955,"20170216_FGF60min_noBSA",106,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,54,4462,0.00637729465961,"20170216_FGF60min_noBSA",108,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,55,4463,0.00636941194534,"20170216_FGF60min_noBSA",110,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,56,4464,0.00633242866024,"20170216_FGF60min_noBSA",112,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,57,4465,0.00638846401125,"20170216_FGF60min_noBSA",114,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,58,4466,0.00637751119211,"20170216_FGF60min_noBSA",116,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,59,4467,0.00610696617514,"20170216_FGF60min_noBSA",118,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,60,4468,0.00638035172597,"20170216_FGF60min_noBSA",120,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,61,4469,0.00640002125874,"20170216_FGF60min_noBSA",122,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,62,4470,0.00634197099134,"20170216_FGF60min_noBSA",124,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,63,4471,0.00641196640208,"20170216_FGF60min_noBSA",126,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,64,4472,0.00636013923213,"20170216_FGF60min_noBSA",128,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,65,4473,0.00640294188634,"20170216_FGF60min_noBSA",130,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,66,4474,0.00643028644845,"20170216_FGF60min_noBSA",132,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,67,4475,0.00641359155998,"20170216_FGF60min_noBSA",134,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,68,4476,0.00602346286178,"20170216_FGF60min_noBSA",136,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,69,4477,0.00631674099714,"20170216_FGF60min_noBSA",138,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,70,4478,0.00643270136788,"20170216_FGF60min_noBSA",140,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,71,4479,0.0063649462536,"20170216_FGF60min_noBSA",142,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,72,4480,0.0064312950708,"20170216_FGF60min_noBSA",144,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,73,4481,0.00642999634147,"20170216_FGF60min_noBSA",146,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,74,4482,0.0064634042792,"20170216_FGF60min_noBSA",148,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,75,4483,0.00639898423105,"20170216_FGF60min_noBSA",150,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,76,4484,0.00646016700193,"20170216_FGF60min_noBSA",152,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,77,4485,0.00647430727258,"20170216_FGF60min_noBSA",154,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,78,4486,0.00641959626228,"20170216_FGF60min_noBSA",156,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,79,4487,0.00640436355025,"20170216_FGF60min_noBSA",158,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,80,4488,0.00649257283658,"20170216_FGF60min_noBSA",160,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,81,4489,0.00649401033297,"20170216_FGF60min_noBSA",162,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,82,4490,0.00648969039321,"20170216_FGF60min_noBSA",164,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,83,4491,0.00648187752813,"20170216_FGF60min_noBSA",166,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,84,4492,0.00647754548118,"20170216_FGF60min_noBSA",168,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,85,4493,0.00646390765905,"20170216_FGF60min_noBSA",170,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,86,4494,0.00602415855974,"20170216_FGF60min_noBSA",172,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,87,4495,0.00588874192908,"20170216_FGF60min_noBSA",174,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,88,4496,0.00639643613249,"20170216_FGF60min_noBSA",176,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,89,4497,0.00648632785305,"20170216_FGF60min_noBSA",178,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
5,90,4498,0.00641502812505,"20170216_FGF60min_noBSA",180,"Ch02: FGF 25 ng/ml 60min pulse","S05: FGF 25 ng/ml 60min pulse"
6,0,4589,0.00561553705484,"20170216_FGF60min_noBSA",0,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,1,4590,0.00557236373425,"20170216_FGF60min_noBSA",2,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,2,4591,0.00547643424943,"20170216_FGF60min_noBSA",4,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,3,4592,0.0056067421101,"20170216_FGF60min_noBSA",6,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,4,4593,0.00559900002554,"20170216_FGF60min_noBSA",8,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,5,4594,0.00562634086236,"20170216_FGF60min_noBSA",10,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,6,4595,0.00563021283597,"20170216_FGF60min_noBSA",12,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,7,4596,0.00564181711525,"20170216_FGF60min_noBSA",14,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,8,4597,0.00524768652394,"20170216_FGF60min_noBSA",16,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,9,4598,0.00515727093443,"20170216_FGF60min_noBSA",18,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,10,4599,0.00563734490424,"20170216_FGF60min_noBSA",20,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,11,4600,0.00570345902815,"20170216_FGF60min_noBSA",22,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,12,4601,0.00572274345905,"20170216_FGF60min_noBSA",24,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,13,4602,0.00571297062561,"20170216_FGF60min_noBSA",26,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,14,4603,0.00571074290201,"20170216_FGF60min_noBSA",28,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,15,4604,0.00568906357512,"20170216_FGF60min_noBSA",30,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,16,4605,0.00577314058319,"20170216_FGF60min_noBSA",32,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,17,4606,0.0057223206386,"20170216_FGF60min_noBSA",34,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,18,4607,0.0058160899207,"20170216_FGF60min_noBSA",36,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,19,4608,0.00578529387712,"20170216_FGF60min_noBSA",38,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,20,4609,0.00578401656821,"20170216_FGF60min_noBSA",40,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,21,4610,0.00591909047216,"20170216_FGF60min_noBSA",42,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,22,4611,0.096882738173,"20170216_FGF60min_noBSA",44,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,23,4612,0.0993772000074,"20170216_FGF60min_noBSA",46,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,24,4613,0.0996525511146,"20170216_FGF60min_noBSA",48,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,25,4614,0.0995812043548,"20170216_FGF60min_noBSA",50,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,26,4615,0.0998796969652,"20170216_FGF60min_noBSA",52,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,27,4616,0.0999510660768,"20170216_FGF60min_noBSA",54,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,28,4617,0.100014194846,"20170216_FGF60min_noBSA",56,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,29,4618,0.10002168268,"20170216_FGF60min_noBSA",58,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,30,4619,0.0999737530947,"20170216_FGF60min_noBSA",60,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,31,4620,0.0996216908097,"20170216_FGF60min_noBSA",62,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,32,4621,0.099984228611,"20170216_FGF60min_noBSA",64,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,33,4622,0.0996285229921,"20170216_FGF60min_noBSA",66,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,34,4623,0.100231133401,"20170216_FGF60min_noBSA",68,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,35,4624,0.100305326283,"20170216_FGF60min_noBSA",70,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,36,4625,0.100290313363,"20170216_FGF60min_noBSA",72,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,37,4626,0.100306749344,"20170216_FGF60min_noBSA",74,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,38,4627,0.100364670157,"20170216_FGF60min_noBSA",76,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,39,4628,0.100362986326,"20170216_FGF60min_noBSA",78,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,40,4629,0.100358776748,"20170216_FGF60min_noBSA",80,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,41,4630,0.0997934117913,"20170216_FGF60min_noBSA",82,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,42,4631,0.10041026026,"20170216_FGF60min_noBSA",84,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,43,4632,0.10040859133,"20170216_FGF60min_noBSA",86,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,44,4633,0.100380808115,"20170216_FGF60min_noBSA",88,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,45,4634,0.100436165929,"20170216_FGF60min_noBSA",90,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,46,4635,0.099787697196,"20170216_FGF60min_noBSA",92,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,47,4636,0.100490532815,"20170216_FGF60min_noBSA",94,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,48,4637,0.0921630859375,"20170216_FGF60min_noBSA",96,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,49,4638,0.100457772613,"20170216_FGF60min_noBSA",98,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,50,4639,0.10050997138,"20170216_FGF60min_noBSA",100,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,51,4640,0.100508287549,"20170216_FGF60min_noBSA",102,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,52,4641,0.00721359392628,"20170216_FGF60min_noBSA",104,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,53,4642,0.00629810895771,"20170216_FGF60min_noBSA",106,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,54,4643,0.0062751933001,"20170216_FGF60min_noBSA",108,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,55,4644,0.00622588815168,"20170216_FGF60min_noBSA",110,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,56,4645,0.00608629686758,"20170216_FGF60min_noBSA",112,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,57,4646,0.00624480657279,"20170216_FGF60min_noBSA",114,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,58,4647,0.00628455681726,"20170216_FGF60min_noBSA",116,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,59,4648,0.00629420392215,"20170216_FGF60min_noBSA",118,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,60,4649,0.00578022329137,"20170216_FGF60min_noBSA",120,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,61,4650,0.00631583062932,"20170216_FGF60min_noBSA",122,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,62,4651,0.00631867162883,"20170216_FGF60min_noBSA",124,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,63,4652,0.00633303029463,"20170216_FGF60min_noBSA",126,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,64,4653,0.00631745578721,"20170216_FGF60min_noBSA",128,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,65,4654,0.00633519748226,"20170216_FGF60min_noBSA",130,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,66,4655,0.00634670536965,"20170216_FGF60min_noBSA",132,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,67,4656,0.00632707169279,"20170216_FGF60min_noBSA",134,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,68,4657,0.00632873503491,"20170216_FGF60min_noBSA",136,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,69,4658,0.0063526853919,"20170216_FGF60min_noBSA",138,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,70,4659,0.00635106489062,"20170216_FGF60min_noBSA",140,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,71,4660,0.00638006534427,"20170216_FGF60min_noBSA",142,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,72,4661,0.00635460903868,"20170216_FGF60min_noBSA",144,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,73,4662,0.00635956879705,"20170216_FGF60min_noBSA",146,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,74,4663,0.00585395051166,"20170216_FGF60min_noBSA",148,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,75,4664,0.00637333560735,"20170216_FGF60min_noBSA",150,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,76,4665,0.00638593919575,"20170216_FGF60min_noBSA",152,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,77,4666,0.00593499885872,"20170216_FGF60min_noBSA",154,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,78,4667,0.00633157556877,"20170216_FGF60min_noBSA",156,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,79,4668,0.00640091020614,"20170216_FGF60min_noBSA",158,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,80,4669,0.00581186404452,"20170216_FGF60min_noBSA",160,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,81,4670,0.0063949264586,"20170216_FGF60min_noBSA",162,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,82,4671,0.00640827417374,"20170216_FGF60min_noBSA",164,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,83,4672,0.0063566500321,"20170216_FGF60min_noBSA",166,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,84,4673,0.00635241298005,"20170216_FGF60min_noBSA",168,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,85,4674,0.00645224284381,"20170216_FGF60min_noBSA",170,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,86,4675,0.00638347817585,"20170216_FGF60min_noBSA",172,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,87,4676,0.00642210803926,"20170216_FGF60min_noBSA",174,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,88,4677,0.00636771321297,"20170216_FGF60min_noBSA",176,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,89,4678,0.00640494842082,"20170216_FGF60min_noBSA",178,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
6,90,4679,0.00641407631338,"20170216_FGF60min_noBSA",180,"Ch02: FGF 25 ng/ml 60min pulse","S06: FGF 25 ng/ml 60min pulse"
7,0,4770,0.00547715462744,"20170216_FGF60min_noBSA",0,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,1,4771,0.00546722812578,"20170216_FGF60min_noBSA",2,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,2,4772,0.00548667786643,"20170216_FGF60min_noBSA",4,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,3,4773,0.00542922690511,"20170216_FGF60min_noBSA",6,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,4,4774,0.00546289188787,"20170216_FGF60min_noBSA",8,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,5,4775,0.00522890826687,"20170216_FGF60min_noBSA",10,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,6,4776,0.0055300751701,"20170216_FGF60min_noBSA",12,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,7,4777,0.00518222199753,"20170216_FGF60min_noBSA",14,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,8,4778,0.00552053935826,"20170216_FGF60min_noBSA",16,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,9,4779,0.0055621881038,"20170216_FGF60min_noBSA",18,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,10,4780,0.00558189256117,"20170216_FGF60min_noBSA",20,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,11,4781,0.00557881500572,"20170216_FGF60min_noBSA",22,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,12,4782,0.00559394387528,"20170216_FGF60min_noBSA",24,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,13,4783,0.00560998357832,"20170216_FGF60min_noBSA",26,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,14,4784,0.00561327300966,"20170216_FGF60min_noBSA",28,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,15,4785,0.00562771642581,"20170216_FGF60min_noBSA",30,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,16,4786,0.00565254036337,"20170216_FGF60min_noBSA",32,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,17,4787,0.00534184230492,"20170216_FGF60min_noBSA",34,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,18,4788,0.00569825666025,"20170216_FGF60min_noBSA",36,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,19,4789,0.00525340205058,"20170216_FGF60min_noBSA",38,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,20,4790,0.00567057961598,"20170216_FGF60min_noBSA",40,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,21,4791,0.00576723041013,"20170216_FGF60min_noBSA",42,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
7,22,4792,0.0881989970803,"20170216_FGF60min_noBSA",44,"Ch02: FGF 25 ng/ml 60min pulse","S07: FGF 25 ng/ml 60min pulse"
