"Metadata_Series","Metadata_T","TrackObjects_Label","Intensity_MeanIntensity_Ratio","TrackObjects_Label_uni","RealTime","Stim_All_Ch","Stim_All_S"
0,1,25,1232.62081552817,"00_0025",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,1,26,1213.42419699644,"00_0026",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,1,27,1149.16043117357,"00_0027",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,1,28,1197.74701552401,"00_0028",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,1,29,1219.7626523711,"00_0029",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,1,30,1235.51596619202,"00_0030",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,1,31,1240.53327171798,"00_0031",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,1,32,1214.44317799927,"00_0032",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,1,33,1147.54338749119,"00_0033",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,1,34,1219.26906023298,"00_0034",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,1,35,1127.79086399078,"00_0035",2,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,1,1307.28148877096,"00_0001",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,3,1190.23496428108,"00_0003",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,5,1187.92514152527,"00_0005",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,6,1247.316168016,"00_0006",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,8,1217.23177891834,"00_0008",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,11,1229.27842340971,"00_0011",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,12,1195.74221528334,"00_0012",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,13,1198.42742998373,"00_0013",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,14,1189.05748506596,"00_0014",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,15,1106.73005453117,"00_0015",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,18,1213.37051767846,"00_0018",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,19,1218.63402300666,"00_0019",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,20,1172.12754696363,"00_0020",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,21,1201.79092488607,"00_0021",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,23,1194.69728819262,"00_0023",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,24,1215.02859196739,"00_0024",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,25,1257.31787059652,"00_0025",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,26,1226.34273594774,"00_0026",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,27,1133.46496556059,"00_0027",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,28,1195.40827006678,"00_0028",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,29,1225.0755453405,"00_0029",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,30,1233.51766224737,"00_0030",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,31,1243.48230316442,"00_0031",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,32,1199.75166061753,"00_0032",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,33,1166.80250597,"00_0033",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,34,1209.65113363101,"00_0034",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,2,35,1114.84902681623,"00_0035",4,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,1,1305.33691144413,"00_0001",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,3,1200.20442753689,"00_0003",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,6,1259.59918831221,"00_0006",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,5,1192.34198089447,"00_0005",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,8,1196.04916928683,"00_0008",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,11,1233.17842040606,"00_0011",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,12,1201.57463430125,"00_0012",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,13,1193.68469560366,"00_0013",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,15,1104.58152029166,"00_0015",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,14,1160.36440529681,"00_0014",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,18,1218.80056135151,"00_0018",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,19,1222.52790821698,"00_0019",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,20,1145.15484576755,"00_0020",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,21,1196.67799536243,"00_0021",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,23,1220.13960332456,"00_0023",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,24,1220.58023851076,"00_0024",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,25,1252.02627243271,"00_0025",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,26,1226.99680845451,"00_0026",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,27,1158.69697329873,"00_0027",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,28,1200.18960538615,"00_0028",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,29,1225.54085587565,"00_0029",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
