"Image_Metadata_Site","objNuc_TrackObjects_Label","objNuc_Intensity_IntegratedIntensity_imErk","objNuc_Intensity_IntegratedIntensity_imErkCorrOrig","objNuc_Intensity_IntegratedIntensity_imNuc","objNuc_Intensity_IntegratedIntensity_imNucCorrBg","objNuc_Intensity_MeanIntensity_imErk","objNuc_Intensity_MeanIntensity_imErkCorrOrig","objNuc_Intensity_MeanIntensity_imNuc","objNuc_Intensity_MeanIntensity_imNucCorrBg","objCyto_Intensity_IntegratedIntensity_imErk","objCyto_Intensity_IntegratedIntensity_imErkCorrOrig","objCyto_Intensity_IntegratedIntensity_imNuc","objCyto_Intensity_IntegratedIntensity_imNucCorrBg","objCyto_Intensity_MeanIntensity_imErk","objCyto_Intensity_MeanIntensity_imErkCorrOrig","objCyto_Intensity_MeanIntensity_imNuc","objCyto_Intensity_MeanIntensity_imNucCorrBg","objNuc_Location_Center_X","objNuc_Location_Center_Y","objNuc_ObjectNumber","RealTime","Metadata_Well","Stimulation_duration","Stimulation_wl","Stimulation_intensity","Stimulation_treatment"
0,1,6.65975438337773,3.41760701686144,24.2668803632259,7.86767615377903,0.0171201912169093,0.00878562215131475,0.0623827258694754,0.020225388570126,8.16238656174392,4.41432628687471,21.7273823656142,2.71297033131123,0.0180984180969932,0.00978786316380202,0.0481760141144438,0.00601545528006924,493.835475578406,31.974293059126,2,18,1,"5s","470nm/10 + ND5","100% light",NA
0,1,7.14781417138875,3.88433623686433,24.6030975654721,8.0037998482585,0.0181878223190553,0.0098838072184843,0.0626033016933133,0.0203659029217773,7.06932177953422,3.83608418237418,18.8014649115503,2.34370508790016,0.0181264661013698,0.00983611328813892,0.0482088843885905,0.00600950022538503,494.211195928753,32.3333333333333,2,19,1,"5s","470nm/10 + ND5","100% light",NA
0,1,7.3804227001965,4.18481964897364,24.3917449638247,7.82402237132192,0.0189728089979345,0.010757891128467,0.0627037145599608,0.0201131680496707,6.9064164608717,3.75971191655844,18.4434729926288,2.17891110107303,0.0180796242431196,0.00984217779203781,0.0482813429126409,0.00570395576197127,494.568123393316,32.4858611825193,2,20,1,"5s","470nm/10 + ND5","100% light",NA
0,1,7.72738234233111,4.36850385274738,24.7730372622609,8.40750577673316,0.0194644391494486,0.0110037880421848,0.0624005976379368,0.021177596414945,4.57994966860861,2.55814366135746,11.4735180139542,1.58080672100186,0.0191629693247222,0.0107035299638388,0.0480063515228208,0.0066142540627693,495.098236775819,32.3879093198992,2,21,1,"5s","470nm/10 + ND5","100% light",NA
0,1,7.93360804859549,4.60096343792975,25.0432899259031,8.14287329092622,0.0197353434044664,0.0114451826814173,0.0622967411092116,0.0202559037087717,5.02337685693055,2.8291369266808,12.6939650997519,1.57659807801247,0.0189561390827568,0.0106759884025691,0.0479017550934036,0.00594942670948101,494.793532338308,32.8557213930348,2,22,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.09037923440337,4.84963866136968,25.1595331355929,8.40974924340844,0.0199762450232182,0.0119744164478264,0.0621223040385011,0.0207648129466875,5.92494090553373,3.35980570036918,15.4410468488932,2.13935373723507,0.0184004375948253,0.0104341791936931,0.0479535616425254,0.00664395570569897,494.57037037037,32.8172839506173,2,23,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.04014654643834,4.77223946806043,24.7133135423064,8.19823513180017,0.0203548013833882,0.0120816189064821,0.0625653507400163,0.020755025650127,6.21911958046257,3.54654267989099,15.4131991006434,1.89473455026746,0.0193140359641695,0.0110141077015248,0.0478670779523087,0.00588426878965049,494.724050632911,33.4632911392405,2,24,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.27551695052534,4.93370326980948,25.1136644929647,8.39630659669638,0.0205347815149512,0.0122424398754578,0.0623167853423443,0.0208345076841101,1.0525063034147,0.529773665592074,3.04632639139891,0.428640741854906,0.0167064492605508,0.0084091058030488,0.048354387165062,0.00680382129928422,494.856079404467,32.8684863523573,2,25,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.28946368582547,4.94209146033973,24.8199741132557,8.25288469716907,0.0208802611733639,0.0124485930990925,0.0625188264817525,0.0207881226628944,3.47704283241183,2.03160154540092,8.23332573100924,1.0655924603343,0.0202153653047199,0.0118116368918658,0.0478681728547049,0.00619530500194361,494.949622166247,32.8639798488665,2,26,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.48349741753191,5.10657310392708,25.2369726113975,8.2668223939836,0.0209469072037825,0.0126088224788323,0.0623135126207346,0.0204119071456385,6.05777068715543,3.42033688817173,15.0143740549684,1.79756338894367,0.0192310180544617,0.0108582123434023,0.0476646795395821,0.00570655044109102,495.437037037037,32.8938271604938,2,27,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.58673998061568,5.14568832237273,25.315327744931,8.30834331735969,0.0211496058635854,0.0126741091684058,0.0623530240022931,0.0204638997964524,3.15115588717163,1.85642890259624,7.31158926710486,0.939807090908289,0.0205957901122329,0.0121335222391911,0.0477881651444762,0.00614253000593653,495.884236453202,32.7512315270936,2,28,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.6448920937255,5.27545618545264,25.5111315697432,8.30279540270567,0.0210338007146606,0.0128356598186196,0.0620708797317352,0.0202014486683836,5.21356529463083,3.06685166992247,12.4302434250712,1.48686771094799,0.0199753459564399,0.0117503895399328,0.0476254537359051,0.00569681115305743,496.435523114355,32.2846715328467,2,29,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.72164496500045,5.37311693560332,25.3510185964406,8.23469177260995,0.0214291031081092,0.0132017615125389,0.0622875149789694,0.0202326579179606,3.22481118887663,1.93066210206598,7.49251545220613,0.905787628144026,0.0205401986552652,0.0122972108411846,0.0477230283580009,0.00576934794996195,496.847665847666,31.7813267813268,2,30,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.82452129852027,5.34713554289192,25.430258706212,8.3865284845233,0.0215758466956486,0.0130736810339656,0.0621766716533302,0.0205049596198614,0.205798430368304,0.103921092115343,0.580437939614058,0.0810728929936886,0.0171498691973587,0.00866009100961188,0.0483698283011715,0.00675607441614072,497.063569682152,32.1980440097799,2,31,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.9110246989876,5.52065127063543,25.5444571971893,8.29274507984519,0.0217342065828966,0.0134650030991108,0.0623035541394862,0.0202262075118175,0.434287032112479,0.219526769593358,1.25096513703465,0.15816793218255,0.0167033473889415,0.00844333729205223,0.0481140437321021,0.00608338200702117,496.970731707317,31.9512195121951,2,32,1,"5s","470nm/10 + ND5","100% light",NA
0,1,8.9169146688655,5.55144150648266,25.4680705331266,8.60869600623846,0.0218551830119252,0.0136064742805948,0.0624217415027613,0.0210997451133296,3.7448081439361,2.20437385048717,8.89497217163444,1.1391383446753,0.020133377117936,0.0118514723144472,0.0478224310302927,0.00612439970255539,497.316176470588,31.8602941176471,2,33,1,"5s","470nm/10 + ND5","100% light",NA
0,1,9.08810561429709,5.6909503955394,25.6898604035378,8.43755719438195,0.0220585087725658,0.0138129863969403,0.0623540301056741,0.0204795077533543,0.383642328903079,0.194668098352849,1.11276416480541,0.151306066662073,0.0166801012566556,0.00846383036316737,0.0483810506437136,0.00657852463748144,497.611650485437,31.6067961165049,2,34,1,"5s","470nm/10 + ND5","100% light",NA
0,1,9.24692151881754,5.77890671603382,26.0562905855477,8.3942087739706,0.022121821815353,0.0138251356842914,0.0623356234104012,0.0200818391721785,0.21867704577744,0.110915868543088,0.629221029579639,0.0800412259995937,0.0168213112136492,0.00853198988792988,0.0484016176599723,0.00615701738458413,498.095693779904,31.1961722488038,2,35,1,"5s","470nm/10 + ND5","100% light",NA
0,1,9.28662553988397,5.85039219819009,25.8934309817851,8.52745950222015,0.0223774109394794,0.0140973305980484,0.0623938095946628,0.0205480951860727,0.149355309084058,0.0749097149819136,0.434927903115749,0.0584147721529007,0.0165950343426731,0.00832330166465706,0.0483253225684166,0.00649053023921119,498.318072289157,31.4506024096386,2,36,1,"5s","470nm/10 + ND5","100% light",NA
0,1,9.32033268176019,5.83043942507356,26.0504769012332,8.53870664164424,0.0222442307440577,0.013915129892777,0.0621729758979313,0.0203787748010602,3.17317466065288,1.86597494035959,7.42589456960559,0.82722020149231,0.0203408632093133,0.0119613778228179,0.0476018882667025,0.00530269359930968,498.572792362768,31.3007159904535,2,37,1,"5s","470nm/10 + ND5","100% light",NA
0,1,9.43067067209631,5.95029286853969,26.284443449229,8.69810044020414,0.0223475608343515,0.0141002200676296,0.0622854110171303,0.0206116124175454,0.250949878245592,0.127439262345433,0.722987722605467,0.0990520529448986,0.0167299918830395,0.00849595082302888,0.0481991815070311,0.00660347019632657,498.907582938389,31.6848341232227,2,38,1,"5s","470nm/10 + ND5","100% light",NA
0,1,9.57468533795327,5.9811493223533,26.6441291719675,8.66362721472979,0.0222667100882634,0.0139096495868681,0.0619630910975989,0.0201479702668135,2.97828641161323,1.77551336586475,6.81301597505808,0.791492689400911,0.020827177703589,0.0124161773836696,0.0476434683570495,0.00553491391189449,499.281395348837,31.7023255813953,2,39,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.8988175140694,18.1272031245753,44.0411689504981,17.8917873799801,0.0390099105861489,0.0308810956125644,0.0750275450604738,0.0304800466439184,15.4230717001483,8.87424497585744,41.2025178074837,5.30308040603995,0.0191353246900103,0.0110102294985824,0.0511197491407986,0.00657950422585602,297.323679727428,48.5144804088586,2,0,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.7637751344591,17.9750055912882,43.2659342885017,17.5458786562085,0.0397968096756279,0.0314248349498046,0.0756397452596184,0.0306746130353296,15.693949858658,8.96197758428752,41.2336767762899,5.07322823256254,0.0194714018097494,0.0111190788886942,0.0511584079110297,0.00629432783196345,298.148601398601,63.1136363636364,4,1,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.6807660730556,18.0062669245526,43.0331579372287,17.7826452590525,0.0397908176720273,0.0315899419728993,0.0754967683109275,0.0311976232614956,16.8034791238606,9.69916735030711,44.4494240283966,5.98689787834883,0.0193365697627855,0.0111612972960956,0.0511500851880283,0.00688941067704123,297.640350877193,63.0298245614035,4,2,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.6673533888534,17.9399336641654,43.0975052975118,17.3236521929502,0.0396282401903031,0.0313635203918976,0.075345288981664,0.0302861052324305,16.5595026416704,9.50819721259177,43.6382849849761,5.23523826897144,0.0193905183157733,0.0111337203894517,0.0510986943617987,0.00613025558427569,297.006993006993,63.0909090909091,3,3,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.5866331784055,17.9638218795881,42.8357213810086,17.5863273777068,0.0396953131430676,0.0315708644632479,0.0752824628840222,0.0309074294863036,16.8133517038077,9.72904193494469,44.3224843069911,5.62854718416929,0.0192592803021852,0.0111443779323536,0.0507703142119027,0.00644736218117903,297.028119507909,62.7644991212654,3,4,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.6040589343756,18.0973247913644,42.7933471016586,17.4417846798897,0.0395867932300799,0.0316940889516013,0.0749445658522917,0.0305460327143427,17.270756194368,10.1415785579011,45.4986038990319,5.559994045645,0.0191259758520133,0.011230984006535,0.0503860508294927,0.00615724700514396,296.453590192644,62.922942206655,3,5,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.4397192839533,17.8365836311132,41.9896239079535,17.6798031330109,0.0401426105258557,0.0319080208070003,0.0751156062754088,0.0316275547996617,16.2581369597465,9.36979252193123,42.1647975370288,5.70526003465056,0.0194011180903896,0.0111811366610158,0.0503159875143542,0.00680818619886702,295.636851520572,62.9570661896243,3,6,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.5446708640084,18.1417778236791,41.9811703562737,17.381694458425,0.0401865790802288,0.0323382848906937,0.0748327457331081,0.0309834125818628,17.16179151088,10.1254447875544,44.759609490633,5.54335400462151,0.0191537851683929,0.011300719628967,0.0499549213065101,0.00618677902301507,295.766488413547,62.6862745098039,3,7,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.459952769801,17.9975812789053,41.6937667392194,17.1063179150224,0.0401070585175018,0.0321385379980451,0.0744531548914633,0.0305469962768257,16.8074007229879,9.83256954327226,43.6885176487267,5.33442705869675,0.019186530505694,0.0112243944557902,0.0498727370419255,0.0060895286058182,295.7125,62.4946428571429,3,8,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.5860074963421,17.9853244014084,42.0766766108572,17.3251697085798,0.0396942135260845,0.0316086544840219,0.0739484650454433,0.0304484529149029,16.4381781686097,9.53767923638225,42.5097734779119,5.34267726913095,0.0192259393784909,0.0111551803934295,0.0497190333074994,0.0062487453440128,295.230228471002,63,3,9,1,"5s","470nm/10 + ND5","100% light",NA
0,2,23.2909438051283,18.8275901982561,41.3108262382448,17.1934222839773,0.0417400426615203,0.0337412010721435,0.0740337387782164,0.0308125847383105,18.3786374805495,10.7549638999626,47.0909743905067,5.84368160367012,0.0192446465764916,0.0112617423036258,0.0493099208277558,0.00611903832845039,294.614695340502,65.2885304659498,3,10,1,"5s","470nm/10 + ND5","100% light",NA
0,2,22.9953308068216,18.7354572154582,40.6036316491663,17.2324460931122,0.04282184507788,0.0348891195818588,0.0756119770003098,0.0320902161882909,17.228152981028,10.171945697628,44.2935074046254,5.54770102724433,0.0193357496981234,0.0114163251376296,0.0497121295225874,0.0062263760126199,294.527001862197,62.9683426443203,3,11,1,"5s","470nm/10 + ND5","100% light",NA
0,2,20.4381781499833,15.973603060469,40.6867628768086,17.2135054878891,0.0376393704419582,0.0294173168701087,0.0749295817252461,0.0317007467548601,19.7587244361639,12.0161216864362,46.6879378072917,5.97105641290545,0.0209308521569533,0.0127289424644452,0.0494575612365379,0.00632527162384052,292.959484346225,63.5009208103131,3,12,1,"5s","470nm/10 + ND5","100% light",NA
0,2,16.2300755884498,11.697559597902,41.2255588881671,17.1828480921686,0.0290861569685481,0.0209633684550215,0.0738809299071096,0.0307936345737788,27.5771115962416,17.5732795540243,60.6246891915798,7.59887181222439,0.0223477403535183,0.0142409072560975,0.0491285973999836,0.00615791881055461,293.111111111111,63.331541218638,3,13,1,"5s","470nm/10 + ND5","100% light",NA
0,2,15.2444953490049,10.6419777795672,41.5418630950153,17.4181287363172,0.0267917317205709,0.0187029486459881,0.0730085467399214,0.0306118255471303,29.1034257877618,18.7447025151923,62.4644848480821,8.11152498424053,0.0227015801776613,0.0146214528199628,0.0487242471513901,0.00632724257741071,292.722319859402,63.2847100175747,3,14,1,"5s","470nm/10 + ND5","100% light",NA
0,2,14.7886931058019,10.2617481760681,41.1035630553961,17.0092968866229,0.0263613067839607,0.0182918862318504,0.073268383342952,0.0303196022934455,28.8939346782863,18.7724392730743,61.2860305868089,7.44643441960216,0.0230047250623299,0.0149462096123203,0.048794610339816,0.00592868982452401,292.916221033868,62.8877005347594,3,15,1,"5s","470nm/10 + ND5","100% light",NA
0,2,14.9128862973303,10.4195747803897,40.648661069572,17.005550917238,0.0270160983647287,0.0188760412688219,0.0736388787492246,0.0308071574587645,27.968368191272,18.2073811674491,58.682124234736,7.20205916836858,0.0232681931707754,0.0151475716867297,0.0488204028575174,0.00599172975737818,293.003623188406,62.8913043478261,3,16,1,"5s","470nm/10 + ND5","100% light",NA
0,2,15.1903258468956,10.8320718770847,40.0233158096671,16.9070096425712,0.0281302330498066,0.0200593923649716,0.0741172514993835,0.0313092771158726,27.2706189127639,17.7648314293474,57.3502099849284,6.98736703023314,0.0231499311653344,0.0150805020622643,0.0486843887817728,0.00593155095945089,293.474074074074,62.4648148148148,3,17,1,"5s","470nm/10 + ND5","100% light",NA
0,2,15.8391547165811,11.5348671255633,39.5753872282803,16.7216986306012,0.0297728472116186,0.021682081063089,0.0743898256170683,0.0314317643432353,25.5118945203722,16.5632020393386,53.8056611791253,6.37676998227835,0.0230668124053998,0.0149757703791489,0.0486488799087932,0.00576561481218657,293.96992481203,61.9492481203008,3,18,1,"5s","470nm/10 + ND5","100% light",NA
0,2,17.066865073517,12.6828247895464,39.7356070801616,16.8784429877996,0.0320805734464605,0.0238398962209519,0.0746909907521834,0.0317263965936084,23.890196162276,15.2517554312944,51.1959564350545,6.12909445911646,0.0227525677735962,0.0145254813631376,0.048758053747671,0.00583723281820615,294.781954887218,61.8157894736842,3,19,1,"5s","470nm/10 + ND5","100% light",NA
0,2,18.258350558579,14.0727570001036,38.9836423993111,16.7800165750086,0.0351798662015009,0.0271151387285233,0.0751129911354741,0.0323314384874925,22.2485695499927,14.1589946467429,48.8434272743762,5.91802828758955,0.0221378801492464,0.0140885518873064,0.048600425148633,0.00588858536078562,295.329479768786,62.1984585741811,3,20,1,"5s","470nm/10 + ND5","100% light",NA
0,2,19.2048982214183,15.1111329169944,38.2469825670123,16.9142931476235,0.038256769365375,0.0301018584003872,0.0761892083008213,0.0336938110510429,19.9984894720837,12.5841095773503,44.2116885520518,5.55240297690034,0.0219763620572349,0.0138286918432421,0.0485842731341228,0.00610154173285752,295.55577689243,61.707171314741,3,21,1,"5s","470nm/10 + ND5","100% light",NA
0,2,19.9312886707485,15.9014028739184,37.7417563460767,17.0298592895269,0.0405107493307896,0.0323199245404846,0.0767108868822698,0.0346135351413149,18.4520180840045,11.5600720234215,40.9915617927909,5.51669239625335,0.0218885149276447,0.0137130154488986,0.0486258147008196,0.00654411909401346,295.585365853659,61.7540650406504,3,22,1,"5s","470nm/10 + ND5","100% light",NA
0,2,20.5237812558189,16.6339938966557,37.2846571207047,16.9338016360998,0.0425804590369687,0.0345103607814434,0.0773540604163997,0.0351323685396262,17.6870223153383,11.0998625690117,39.6938889250159,5.21926385164261,0.0216222766691177,0.0135695141430461,0.0485255365831491,0.00638051815604231,294.815352697095,62.0186721991701,3,23,1,"5s","470nm/10 + ND5","100% light",NA
0,2,20.711207844317,16.8103971052915,36.8266727738082,16.787457216531,0.0438796776362647,0.0356152481044311,0.0780226118089158,0.0355666466451929,17.074189459905,10.5675365170464,38.3826352879405,4.91667275875807,0.0216402908237073,0.0133935824043681,0.0486471930138663,0.00623152440907233,294.667372881356,62.0317796610169,3,24,1,"5s","470nm/10 + ND5","100% light",NA
0,2,21.0267796264961,17.1872488353401,36.5950103774667,16.7578190937638,0.044737828992545,0.0365686145432769,0.0778617242073759,0.0356549342420507,16.5997712025419,10.3474382609129,37.225711543113,4.87263484299183,0.0216424657138747,0.0134907930389999,0.0485341741109687,0.00635284855670382,295.851063829787,61.463829787234,3,25,1,"5s","470nm/10 + ND5","100% light",NA
0,2,21.0028229989111,17.3237568419427,36.1586633734405,16.7871051840484,0.0457577843113533,0.037742389633862,0.0787770443865806,0.0365732139086022,16.912443799898,10.6689199088141,37.8632182180882,4.99993352219462,0.0216548576183073,0.013660588871721,0.0484804330577313,0.00640196353674088,296.971677559913,61.5773420479303,3,26,1,"5s","470nm/10 + ND5","100% light",NA
0,2,21.2347143366933,17.4259584695101,36.3236134015024,16.7103957273066,0.0459625851443578,0.0377185248257794,0.0786225398300917,0.0361696877214429,16.2399634495378,10.1078099329025,36.1913787946105,4.53369479998946,0.0217402455817105,0.0135312047294544,0.0484489675965335,0.0060692032128373,297.045454545455,61.474025974026,3,27,1,"5s","470nm/10 + ND5","100% light",NA
0,2,21.1954681258649,17.4454301828519,36.0263829194009,16.5356934778392,0.0463795801441244,0.0381738078399384,0.0788323477448598,0.0361831367129961,16.6276189107448,10.370275747031,37.142534583807,4.57468190044165,0.0217354495565291,0.0135559160091908,0.0485523327892902,0.0059799763404466,297.99124726477,61.0853391684902,3,28,1,"5s","470nm/10 + ND5","100% light",NA
0,2,21.2692760303617,17.5965916765854,35.8221866078675,16.6054560989141,0.0468486256175367,0.038759012503492,0.0789034947309856,0.0365758944910003,16.419775779359,10.3196075409651,36.5334402248263,4.64291889593005,0.0217480473898795,0.0136683543588941,0.0483886625494389,0.00614956145156298,298.856828193833,60.6343612334802,3,29,1,"5s","470nm/10 + ND5","100% light",NA
0,2,21.5232471302152,17.7111373282969,36.108339112252,16.5146971829236,0.0467896676743808,0.0385024724528193,0.0784963893744609,0.0359015156150512,16.4367896262556,10.1827813815325,36.7167163155973,4.50623957067728,0.0216844190319995,0.0134337485244493,0.0484389397303394,0.00594490708532623,299.408695652174,60.6282608695652,3,30,1,"5s","470nm/10 + ND5","100% light",NA
